"GEO_ID","NAME","B25047_001E","B25047_001M","B25047_002E","B25047_002M","B25047_003E","B25047_003M",
"0500000US45041","Florence County, South Carolina","61418","89","59024","405","2394","393",
"0500000US45043","Georgetown County, South Carolina","36704","40","35276","364","1428","359",
"0500000US45045","Greenville County, South Carolina","233254","158","230660","476","2594","457",
"0500000US45047","Greenwood County, South Carolina","31549","71","30728","238","821","223",
"0500000US45049","Hampton County, South Carolina","8622","40","8212","198","410","190",
"0500000US45051","Horry County, South Carolina","211686","115","210109","374","1577","361",
"0500000US45053","Jasper County, South Carolina","13868","26","13445","196","423","195",
"0500000US45055","Kershaw County, South Carolina","29623","38","28451","346","1172","342",
"0500000US45057","Lancaster County, South Carolina","42696","60","41248","378","1448","373",
"0500000US45059","Laurens County, South Carolina","31695","45","30650","291","1045","284",
"0500000US45061","Lee County, South Carolina","7587","26","7414","79","173","80",
"0500000US45063","Lexington County, South Carolina","130874","118","128482","424","2392","433",
"0500000US45065","McCormick County, South Carolina","5563","22","5324","101","239","101",
"0500000US45067","Marion County, South Carolina","14418","51","13366","279","1052","272",
"0500000US45069","Marlboro County, South Carolina","12059","31","11082","248","977","252",
"0500000US45071","Newberry County, South Carolina","18398","63","17467","258","931","249",
"0500000US45073","Oconee County, South Carolina","41514","68","40022","376","1492","368",
"0500000US45075","Orangeburg County, South Carolina","41420","51","37479","436","3941","434",
"0500000US45077","Pickens County, South Carolina","57695","114","56399","261","1296","251",
"0500000US45079","Richland County, South Carolina","185196","144","183154","397","2042","383",
"0500000US45081","Saluda County, South Carolina","9420","20","9008","148","412","149",
"0500000US45083","Spartanburg County, South Carolina","141086","72","138255","397","2831","390",
"0500000US45085","Sumter County, South Carolina","47288","66","46988","139","300","126",
"0500000US45087","Union County, South Carolina","13508","29","13100","159","408","153",
"0500000US45089","Williamsburg County, South Carolina","14837","44","13828","269","1009","263",
"0500000US45091","York County, South Carolina","118063","79","116765","288","1298","283",
"0500000US46003","Aurora County, South Dakota","1227","62","1177","70","50","31",
"0500000US46005","Beadle County, South Dakota","8453","42","8293","91","160","88",
"0500000US46007","Bennett County, South Dakota","1232","100","1187","101","45","25",
"0500000US46009","Bon Homme County, South Dakota","2823","49","2708","85","115","65",
"0500000US46011","Brookings County, South Dakota","15025","62","14967","84","58","61",
"0500000US46013","Brown County, South Dakota","18009","44","17475","179","534","174",
"0500000US46015","Brule County, South Dakota","2371","19","2250","53","121","50",
"0500000US46017","Buffalo County, South Dakota","577","53","537","53","40","21",
"0500000US46019","Butte County, South Dakota","4737","29","4566","74","171","68",
"0500000US46021","Campbell County, South Dakota","921","56","846","60","75","35",
"0500000US46023","Charles Mix County, South Dakota","3664","25","3459","62","205","57",
"0500000US46025","Clark County, South Dakota","1609","24","1543","40","66","31",
"0500000US46027","Clay County, South Dakota","6243","49","6214","68","29","44",
"0500000US46029","Codington County, South Dakota","13388","37","13190","136","198","139",
"0500000US46031","Corson County, South Dakota","1360","20","1306","23","54","20",
"0500000US46033","Custer County, South Dakota","5126","48","4926","130","200","119",
"0500000US46035","Davison County, South Dakota","9550","33","9218","153","332","150",
"0500000US46037","Day County, South Dakota","3434","18","3323","35","111","30",
"0500000US46039","Deuel County, South Dakota","2147","19","2111","34","36","28",
"0500000US46041","Dewey County, South Dakota","1927","24","1889","38","38","26",
"0500000US46043","Douglas County, South Dakota","1354","53","1324","59","30","27",
"0500000US46045","Edmunds County, South Dakota","1892","72","1797","78","95","40",
"0500000US46047","Fall River County, South Dakota","4101","26","3884","107","217","101",
"0500000US46049","Faulk County, South Dakota","1080","66","989","70","91","31",
"0500000US46051","Grant County, South Dakota","3441","22","3301","85","140","84",
"0500000US46053","Gregory County, South Dakota","2199","18","1929","57","270","56",
"0500000US46055","Haakon County, South Dakota","872","60","789","63","83","37",
"0500000US46057","Hamlin County, South Dakota","2831","34","2818","35","13","12",
"0500000US46059","Hand County, South Dakota","1698","69","1677","73","21","18",
"0500000US46061","Hanson County, South Dakota","1289","19","1260","29","29","25",
"0500000US46063","Harding County, South Dakota","702","67","657","69","45","28",
"0500000US46065","Hughes County, South Dakota","7957","29","7898","70","59","62",
"0500000US46067","Hutchinson County, South Dakota","3227","30","3118","54","109","45",
"0500000US46069","Hyde County, South Dakota","632","71","563","69","69","52",
"0500000US46071","Jackson County, South Dakota","1018","101","922","95","96","31",
"0500000US46073","Jerauld County, South Dakota","1001","66","907","67","94","50",
"0500000US46075","Jones County, South Dakota","478","45","425","45","53","31",
"0500000US46077","Kingsbury County, South Dakota","2647","20","2550","38","97","35",
"0500000US46079","Lake County, South Dakota","5747","29","5648","79","99","77",
"0500000US46081","Lawrence County, South Dakota","14545","35","14001","188","544","177",
"0500000US46083","Lincoln County, South Dakota","27552","45","27441","109","111","102",
"0500000US46085","Lyman County, South Dakota","1561","40","1475","46","86","30",
"0500000US46087","McCook County, South Dakota","2467","19","2416","39","51","34",
"0500000US46089","McPherson County, South Dakota","1247","58","1164","66","83","40",
"0500000US46091","Marshall County, South Dakota","2430","18","2084","93","346","93",
"0500000US46093","Meade County, South Dakota","12648","111","12370","224","278","160",
"0500000US46095","Mellette County, South Dakota","779","57","692","58","87","39",
"0500000US46097","Miner County, South Dakota","1210","61","1149","69","61","34",
"0500000US46099","Minnehaha County, South Dakota","87043","84","86618","205","425","197",
"0500000US46101","Moody County, South Dakota","2752","26","2720","36","32","23",
"0500000US46102","Oglala Lakota County, South Dakota","3461","29","2845","124","616","120",
"0500000US46103","Pennington County, South Dakota","50655","124","49226","378","1429","359",
"0500000US46105","Perkins County, South Dakota","1729","70","1663","73","66","39",
"0500000US46107","Potter County, South Dakota","1569","59","1543","63","26","22",
"0500000US46109","Roberts County, South Dakota","4823","49","4494","81","329","70",
"0500000US46111","Sanborn County, South Dakota","1134","66","1056","69","78","35",
"0500000US46115","Spink County, South Dakota","2989","37","2819","83","170","76",
"0500000US46117","Stanley County, South Dakota","1541","71","1489","82","52","54",
"0500000US46119","Sully County, South Dakota","908","63","858","70","50","31",
"0500000US46121","Todd County, South Dakota","2885","16","2726","54","159","52",
"0500000US46123","Tripp County, South Dakota","2777","23","2586","91","191","89",
"0500000US46125","Turner County, South Dakota","3899","27","3756","56","143","51",
"0500000US46127","Union County, South Dakota","7438","36","7326","82","112","73",
"0500000US46129","Walworth County, South Dakota","2941","41","2844","55","97","43",
"0500000US46135","Yankton County, South Dakota","10497","48","10410","80","87","69",
"0500000US46137","Ziebach County, South Dakota","895","30","874","31","21","13",
"0500000US47001","Anderson County, Tennessee","35570","71","34960","202","610","200",
"0500000US47003","Bedford County, Tennessee","20129","36","19790","167","339","169",
"0500000US47005","Benton County, Tennessee","8544","27","8246","131","298","125",
"0500000US47007","Bledsoe County, Tennessee","5895","32","5597","134","298","129",
"0500000US47009","Blount County, Tennessee","60912","93","59711","305","1201","289",
"0500000US47011","Bradley County, Tennessee","45411","60","44171","335","1240","329",
"0500000US47013","Campbell County, Tennessee","20370","44","19335","247","1035","241",
"0500000US47015","Cannon County, Tennessee","6384","27","6123","135","261","135",
"0500000US47017","Carroll County, Tennessee","13107","35","12586","162","521","155",
"0500000US47019","Carter County, Tennessee","27982","69","26915","268","1067","254",
"0500000US47021","Cheatham County, Tennessee","17171","30","16913","153","258","149",
"0500000US47023","Chester County, Tennessee","7251","464","7199","460","52","45",
"0500000US47025","Claiborne County, Tennessee","15437","43","14707","175","730","167",
"0500000US47027","Clay County, Tennessee","3987","22","3580","137","407","140",
"0500000US47029","Cocke County, Tennessee","17883","28","17025","263","858","266",
"0500000US47031","Coffee County, Tennessee","25187","63","24300","284","887","280",
"0500000US47033","Crockett County, Tennessee","6114","22","6076","39","38","31",
"0500000US47035","Cumberland County, Tennessee","31037","43","30431","221","606","218",
"0500000US47037","Davidson County, Tennessee","345026","169","343166","440","1860","413",
"0500000US47039","Decatur County, Tennessee","6588","146","6091","214","497","151",
"0500000US47041","DeKalb County, Tennessee","10033","34","9787","143","246","141",
"0500000US47043","Dickson County, Tennessee","23198","40","22808","187","390","179",
"0500000US47045","Dyer County, Tennessee","16296","32","16155","142","141","138",
"0500000US47047","Fayette County, Tennessee","18087","44","17863","122","224","117",
"0500000US47049","Fentress County, Tennessee","9228","19","8862","141","366","137",
"0500000US47051","Franklin County, Tennessee","19815","61","18887","272","928","268",
"0500000US47053","Gibson County, Tennessee","22500","44","21892","214","608","217",
"0500000US47055","Giles County, Tennessee","14104","31","13251","223","853","222",
"0500000US47057","Grainger County, Tennessee","11746","19","10989","158","757","160",
"0500000US47059","Greene County, Tennessee","32470","44","30885","324","1585","315",
"0500000US47061","Grundy County, Tennessee","6213","35","5640","160","573","157",
"0500000US47063","Hamblen County, Tennessee","27805","41","27474","184","331","178",
"0500000US47065","Hamilton County, Tennessee","165605","117","163029","419","2576","386",
"0500000US47067","Hancock County, Tennessee","3667","18","3203","137","464","137",
"0500000US47069","Hardeman County, Tennessee","10708","182","9983","280","725","193",
"0500000US47071","Hardin County, Tennessee","15096","30","14826","137","270","130",
"0500000US47073","Hawkins County, Tennessee","27299","38","26023","330","1276","331",
"0500000US47075","Haywood County, Tennessee","8247","42","7849","157","398","147",
"0500000US47077","Henderson County, Tennessee","12944","53","12376","200","568","190",
"0500000US47079","Henry County, Tennessee","17044","72","16547","194","497","178",
"0500000US47081","Hickman County, Tennessee","10588","36","10179","176","409","171",
"0500000US47083","Houston County, Tennessee","3960","22","3731","108","229","108",
"0500000US47085","Humphreys County, Tennessee","8868","24","8678","90","190","86",
"0500000US47087","Jackson County, Tennessee","5832","35","5273","168","559","167",
"0500000US47089","Jefferson County, Tennessee","25223","43","24363","289","860","291",
"0500000US47091","Johnson County, Tennessee","8755","59","8385","162","370","156",
"0500000US47093","Knox County, Tennessee","214606","227","210964","562","3642","553",
"0500000US47095","Lake County, Tennessee","2497","36","2409","95","88","95",
"0500000US47097","Lauderdale County, Tennessee","10697","39","10443","107","254","98",
"0500000US47099","Lawrence County, Tennessee","18699","36","17878","181","821","171",
"0500000US47101","Lewis County, Tennessee","5746","14","5442","148","304","150",
"0500000US47103","Lincoln County, Tennessee","16124","28","15439","270","685","267",
"0500000US47105","Loudon County, Tennessee","25415","37","25111","150","304","150",
"0500000US47107","McMinn County, Tennessee","24027","33","22962","271","1065","275",
"0500000US47109","McNairy County, Tennessee","12278","36","12108","106","170","101",
"0500000US47111","Macon County, Tennessee","10845","24","10406","204","439","206",
"0500000US47113","Madison County, Tennessee","43919","62","42580","249","1339","248",
"0500000US47115","Marion County, Tennessee","13837","34","13071","260","766","256",
"0500000US47117","Marshall County, Tennessee","14521","77","14265","161","256","139",
"0500000US47119","Maury County, Tennessee","44841","101","44382","215","459","208",
"0500000US47121","Meigs County, Tennessee","6164","23","5917","132","247","129",
"0500000US47123","Monroe County, Tennessee","21555","47","20880","216","675","211",
"0500000US47125","Montgomery County, Tennessee","90226","124","89145","321","1081","311",
"0500000US47127","Moore County, Tennessee","2996","15","2904","72","92","71",
"0500000US47129","Morgan County, Tennessee","8550","38","7962","187","588","181",
"0500000US47131","Obion County, Tennessee","14343","65","14223","87","120","64",
"0500000US47133","Overton County, Tennessee","10368","47","9700","203","668","201",
"0500000US47135","Perry County, Tennessee","4830","25","4454","155","376","152",
"0500000US47137","Pickett County, Tennessee","3362","14","3289","48","73","47",
"0500000US47139","Polk County, Tennessee","8856","28","8078","225","778","220",
"0500000US47141","Putnam County, Tennessee","35991","53","35144","336","847","329",
"0500000US47143","Rhea County, Tennessee","15311","31","14695","220","616","223",
"0500000US47145","Roane County, Tennessee","25560","32","25036","202","524","195",
"0500000US47147","Robertson County, Tennessee","29263","50","28945","168","318","159",
"0500000US47149","Rutherford County, Tennessee","135336","97","134443","310","893","302",
"0500000US47151","Scott County, Tennessee","9851","27","9411","150","440","149",
"0500000US47153","Sequatchie County, Tennessee","6951","26","6481","179","470","177",
"0500000US47155","Sevier County, Tennessee","57809","51","56542","343","1267","321",
"0500000US47157","Shelby County, Tennessee","403144","152","389781","860","13363","839",
"0500000US47159","Smith County, Tennessee","8649","40","8218","180","431","166",
"0500000US47161","Stewart County, Tennessee","6698","20","6236","162","462","164",
"0500000US47163","Sullivan County, Tennessee","75917","116","74367","408","1550","379",
"0500000US47165","Sumner County, Tennessee","81376","73","80582","266","794","263",
"0500000US47167","Tipton County, Tennessee","24204","73","23679","205","525","197",
"0500000US47169","Trousdale County, Tennessee","3866","39","3847","55","19","34",
"0500000US47171","Unicoi County, Tennessee","8740","27","8506","126","234","121",
"0500000US47173","Union County, Tennessee","9719","23","9119","193","600","196",
"0500000US47175","Van Buren County, Tennessee","2915","23","2599","103","316","102",
"0500000US47177","Warren County, Tennessee","18343","84","17317","299","1026","295",
"0500000US47179","Washington County, Tennessee","61426","59","60442","273","984","277",
"0500000US47181","Wayne County, Tennessee","7205","35","6684","170","521","169",
"0500000US47183","Weakley County, Tennessee","15028","38","14573","160","455","157",
"0500000US47185","White County, Tennessee","12158","22","11766","180","392","175",
"0500000US47187","Williamson County, Tennessee","94418","77","93857","300","561","287",
"0500000US47189","Wilson County, Tennessee","60976","80","60160","249","816","238",
"0500000US48001","Anderson County, Texas","20474","76","19682","270","792","262",
"0500000US48003","Andrews County, Texas","7063","15","6977","68","86","64",
"0500000US48005","Angelina County, Texas","36798","47","35358","314","1440","313",
"0500000US48007","Aransas County, Texas","15795","33","15230","301","565","297",
"0500000US48009","Archer County, Texas","3920","31","3630","84","290","74",
"0500000US48011","Armstrong County, Texas","888","38","860","37","28","19",
"0500000US48013","Atascosa County, Texas","19005","36","18173","260","832","261",
"0500000US48015","Austin County, Texas","14086","28","13714","155","372","152",
"0500000US48017","Bailey County, Texas","2786","229","2568","232","218","123",
"0500000US48019","Bandera County, Texas","11507","29","11373","66","134","65",
"0500000US48021","Bastrop County, Texas","38269","94","37340","315","929","311",
"0500000US48023","Baylor County, Texas","2170","97","1703","110","467","122",
"0500000US48025","Bee County, Texas","10607","92","10190","180","417","149",
"0500000US48027","Bell County, Texas","151858","219","149538","581","2320","516",
"0500000US48029","Bexar County, Texas","807160","383","796203","890","10957","828",
"0500000US48031","Blanco County, Texas","6099","25","6021","64","78","59",
"0500000US48033","Borden County, Texas","352","56","300","60","52","25",
"0500000US48035","Bosque County, Texas","9344","35","9026","99","318","92",
"0500000US48037","Bowie County, Texas","39791","54","37044","361","2747","364",
"0500000US48039","Brazoria County, Texas","146587","159","143373","437","3214","398",
"0500000US48041","Brazos County, Texas","99118","133","98027","405","1091","373",
"0500000US48043","Brewster County, Texas","5955","20","5707","89","248","95",
"0500000US48045","Briscoe County, Texas","901","77","797","74","104","37",
"0500000US48047","Brooks County, Texas","3856","239","3245","229","611","186",
"0500000US48049","Brown County, Texas","19087","68","18188","239","899","233",
"0500000US48051","Burleson County, Texas","9485","33","9068","153","417","150",
"0500000US48053","Burnet County, Texas","24577","67","24070","203","507","191",
"0500000US48055","Caldwell County, Texas","17013","83","16397","206","616","196",
"0500000US48057","Calhoun County, Texas","10743","46","10423","155","320","146",
"0500000US48059","Callahan County, Texas","6523","18","6151","137","372","139",
"0500000US48061","Cameron County, Texas","157565","81","154939","371","2626","369",
"0500000US48063","Camp County, Texas","5795","45","5674","101","121","94",
"0500000US48065","Carson County, Texas","2792","37","2760","45","32","24",
"0500000US48067","Cass County, Texas","13963","26","12883","214","1080","215",
"0500000US48069","Castro County, Texas","3026","17","2784","92","242","91",
"0500000US48071","Chambers County, Texas","18144","30","17627","266","517","262",
"0500000US48073","Cherokee County, Texas","20964","93","19757","281","1207","256",
"0500000US48075","Childress County, Texas","2935","215","2682","235","253","142",
"0500000US48077","Clay County, Texas","5154","27","4608","155","546","153",
"0500000US48079","Cochran County, Texas","1260","19","1038","54","222","52",
"0500000US48081","Coke County, Texas","2147","24","1994","55","153","54",
"0500000US48083","Coleman County, Texas","4902","19","4488","152","414","153",
"0500000US48085","Collin County, Texas","421938","109","420340","437","1598","430",
"0500000US48087","Collingsworth County, Texas","1471","116","1184","122","287","100",
"0500000US48089","Colorado County, Texas","10066","19","9527","177","539","176",
"0500000US48091","Comal County, Texas","74484","58","73931","274","553","266",
"0500000US48093","Comanche County, Texas","6940","36","6605","154","335","151",
"0500000US48095","Concho County, Texas","1420","46","1278","66","142","44",
"0500000US48097","Cooke County, Texas","17841","58","17604","104","237","97",
"0500000US48099","Coryell County, Texas","29180","234","28661","299","519","174",
"0500000US48101","Cottle County, Texas","972","100","767","116","205","61",
"0500000US48103","Crane County, Texas","1829","21","1711","86","118","84",
"0500000US48105","Crockett County, Texas","1739","164","1428","196","311","131",
"0500000US48107","Crosby County, Texas","2668","31","2359","74","309","66",
"0500000US48109","Culberson County, Texas","959","240","797","234","162","52",
"0500000US48111","Dallam County, Texas","3053","23","2680","191","373","194",
"0500000US48113","Dallas County, Texas","1053471","344","1043837","965","9634","962",
"0500000US48115","Dawson County, Texas","4892","33","4757","84","135","83",
"0500000US48117","Deaf Smith County, Texas","6993","25","6723","117","270","113",
"0500000US48119","Delta County, Texas","2441","20","2405","34","36","24",
"0500000US48121","Denton County, Texas","364120","273","362341","434","1779","366",
"0500000US48123","DeWitt County, Texas","9222","43","8822","151","400","143",
"0500000US48125","Dickens County, Texas","1107","81","975","93","132","49",
"0500000US48127","Dimmit County, Texas","4012","11","3533","155","479","155",
"0500000US48129","Donley County, Texas","1950","17","1799","59","151","55",
"0500000US48131","Duval County, Texas","4430","19","3555","188","875","189",
"0500000US48133","Eastland County, Texas","9391","33","8780","199","611","199",
"0500000US48135","Ector County, Texas","67542","63","66103","349","1439","348",
"0500000US48137","Edwards County, Texas","903","114","837","115","66","34",
"0500000US48139","Ellis County, Texas","72541","124","71058","403","1483","385",
"0500000US48141","El Paso County, Texas","320812","214","315846","695","4966","656",
"0500000US48143","Erath County, Texas","18515","41","18306","109","209","100",
"0500000US48145","Falls County, Texas","7449","80","6346","229","1103","212",
"0500000US48147","Fannin County, Texas","14743","45","14397","158","346","148",
"0500000US48149","Fayette County, Texas","13210","33","12710","174","500","168",
"0500000US48151","Fisher County, Texas","2041","99","1823","113","218","72",
"0500000US48153","Floyd County, Texas","2601","19","2395","81","206","87",
"0500000US48155","Foard County, Texas","602","67","490","62","112","38",
"0500000US48157","Fort Bend County, Texas","293694","176","291263","624","2431","588",
"0500000US48159","Franklin County, Texas","5121","15","4997","78","124","75",
"0500000US48161","Freestone County, Texas","9101","25","8667","114","434","114",
"0500000US48163","Frio County, Texas","6378","533","5888","506","490","156",
"0500000US48165","Gaines County, Texas","7661","19","7508","110","153","110",
"0500000US48167","Galveston County, Texas","159379","108","157049","467","2330","479",
"0500000US48169","Garza County, Texas","2094","155","2002","158","92","61",
"0500000US48171","Gillespie County, Texas","14255","29","14033","153","222","149",
"0500000US48173","Glasscock County, Texas","463","63","458","62","5","9",
"0500000US48175","Goliad County, Texas","3541","21","3334","112","207","110",
"0500000US48177","Gonzales County, Texas","8976","21","8429","212","547","209",
"0500000US48179","Gray County, Texas","9975","37","9168","169","807","169",
"0500000US48181","Grayson County, Texas","60366","63","59418","269","948","261",
"0500000US48183","Gregg County, Texas","53590","65","53036","276","554","272",
"0500000US48185","Grimes County, Texas","12188","236","11558","320","630","181",
"0500000US48187","Guadalupe County, Texas","67366","77","66432","341","934","339",
"0500000US48189","Hale County, Texas","13399","33","12304","230","1095","228",
"0500000US48191","Hall County, Texas","1748","14","1343","85","405","83",
"0500000US48193","Hamilton County, Texas","4356","21","3995","113","361","112",
"0500000US48195","Hansford County, Texas","2284","22","2044","95","240","96",
"0500000US48197","Hardeman County, Texas","1866","90","1494","108","372","87",
"0500000US48199","Hardin County, Texas","24686","30","23712","275","974","269",
"0500000US48201","Harris County, Texas","1884607","285","1862404","1711","22203","1676",
"0500000US48203","Harrison County, Texas","29530","50","28695","231","835","232",
"0500000US48205","Hartley County, Texas","1808","118","1749","118","59","27",
"0500000US48207","Haskell County, Texas","3084","53","2660","120","424","107",
"0500000US48209","Hays County, Texas","99775","271","99409","321","366","172",
"0500000US48211","Hemphill County, Texas","1694","85","1648","90","46","41",
"0500000US48213","Henderson County, Texas","41352","56","40016","292","1336","277",
"0500000US48215","Hidalgo County, Texas","302173","133","291082","1004","11091","990",
"0500000US48217","Hill County, Texas","16314","68","15176","226","1138","214",
"0500000US48219","Hockley County, Texas","9209","26","8486","171","723","173",
"0500000US48221","Hood County, Texas","28796","78","28273","217","523","192",
"0500000US48223","Hopkins County, Texas","15793","62","15390","165","403","152",
"0500000US48225","Houston County, Texas","10833","38","10090","140","743","140",
"0500000US48227","Howard County, Texas","13999","135","13225","261","774","221",
"0500000US48229","Hudspeth County, Texas","1130","13","895","94","235","95",
"0500000US48231","Hunt County, Texas","41973","86","41006","229","967","218",
"0500000US48233","Hutchinson County, Texas","10175","25","7936","273","2239","264",
"0500000US48235","Irion County, Texas","795","73","719","71","76","41",
"0500000US48237","Jack County, Texas","3799","36","3206","149","593","140",
"0500000US48239","Jackson County, Texas","7021","14","6583","149","438","150",
"0500000US48241","Jasper County, Texas","16558","29","15780","224","778","222",
"0500000US48243","Jeff Davis County, Texas","1483","230","1322","225","161","69",
"0500000US48245","Jefferson County, Texas","109351","111","106695","462","2656","461",
"0500000US48247","Jim Hogg County, Texas","1931","216","1682","227","249","110",
"0500000US48249","Jim Wells County, Texas","16207","26","14270","316","1937","316",
"0500000US48251","Johnson County, Texas","68594","85","67570","267","1024","246",
"0500000US48253","Jones County, Texas","7060","78","6381","209","679","188",
"0500000US48255","Karnes County, Texas","5892","66","5462","182","430","158",
"0500000US48257","Kaufman County, Texas","52744","63","52196","182","548","180",
"0500000US48259","Kendall County, Texas","18797","33","18722","78","75","75",
"0500000US48261","Kenedy County, Texas","69","34","50","29","19","15",
"0500000US48263","Kent County, Texas","484","79","426","75","58","46",
"0500000US48265","Kerr County, Texas","25439","48","25025","174","414","171",
"0500000US48267","Kimble County, Texas","2825","144","2749","160","76","55",
"0500000US48269","King County, Texas","148","42","145","41","3","5",
"0500000US48271","Kinney County, Texas","1548","146","1427","173","121","73",
"0500000US48273","Kleberg County, Texas","13984","142","13110","279","874","253",
"0500000US48275","Knox County, Texas","1802","18","1441","82","361","79",
"0500000US48277","Lamar County, Texas","22744","28","21102","328","1642","328",
"0500000US48279","Lamb County, Texas","5893","22","4930","153","963","152",
"0500000US48281","Lampasas County, Texas","9802","29","9090","166","712","164",
"0500000US48283","La Salle County, Texas","2307","260","2062","297","245","156",
"0500000US48285","Lavaca County, Texas","10499","34","10340","69","159","63",
"0500000US48287","Lee County, Texas","7924","39","7627","166","297","163",
"0500000US48289","Leon County, Texas","9018","28","8627","131","391","125",
"0500000US48291","Liberty County, Texas","34765","56","33369","303","1396","313",
"0500000US48293","Limestone County, Texas","10430","40","10083","107","347","102",
"0500000US48295","Lipscomb County, Texas","1505","83","1405","84","100","26",
"0500000US48297","Live Oak County, Texas","5971","28","5423","161","548","156",
"0500000US48299","Llano County, Texas","15583","29","15183","196","400","194",
"0500000US48301","Loving County, Texas","47","30","43","30","4","4",
"0500000US48303","Lubbock County, Texas","136468","136","134265","397","2203","364",
"0500000US48305","Lynn County, Texas","2527","18","2481","42","46","36",
"0500000US48307","McCulloch County, Texas","4216","26","3739","184","477","183",
"0500000US48309","McLennan County, Texas","107194","88","105045","421","2149","419",
"0500000US48311","McMullen County, Texas","326","57","258","54","68","32",
"0500000US48313","Madison County, Texas","5095","49","4858","140","237","136",
"0500000US48315","Marion County, Texas","5609","23","5096","159","513","158",
"0500000US48317","Martin County, Texas","2207","85","2179","87","28","28",
"0500000US48319","Mason County, Texas","2411","143","2188","146","223","89",
"0500000US48321","Matagorda County, Texas","18871","22","17952","269","919","267",
"0500000US48323","Maverick County, Texas","20258","30","19683","222","575","227",
"0500000US48325","Medina County, Texas","19758","54","19351","167","407","151",
"0500000US48327","Menard County, Texas","1309","143","1107","141","202","73",
"0500000US48329","Midland County, Texas","71565","89","69699","527","1866","515",
"0500000US48331","Milam County, Texas","11581","44","10688","241","893","237",
"0500000US48333","Mills County, Texas","2614","144","2540","141","74","43",
"0500000US48335","Mitchell County, Texas","3697","21","3402","109","295","108",
"0500000US48337","Montague County, Texas","10313","26","9625","171","688","175",
"0500000US48339","Montgomery County, Texas","253801","158","249974","628","3827","622",
"0500000US48341","Moore County, Texas","8221","23","7965","93","256","91",
"0500000US48343","Morris County, Texas","5812","18","5289","195","523","195",
"0500000US48345","Motley County, Texas","746","65","593","57","153","41",
"0500000US48347","Nacogdoches County, Texas","28995","81","27873","251","1122","228",
"0500000US48349","Navarro County, Texas","21790","45","20571","256","1219","255",
"0500000US48351","Newton County, Texas","6460","23","5823","279","637","275",
"0500000US48353","Nolan County, Texas","7129","48","6855","117","274","111",
"0500000US48355","Nueces County, Texas","153109","101","149536","425","3573","428",
"0500000US48357","Ochiltree County, Texas","4340","26","4260","72","80","68",
"0500000US48359","Oldham County, Texas","791","58","685","61","106","35",
"0500000US48361","Orange County, Texas","37681","46","35664","377","2017","373",
"0500000US48363","Palo Pinto County, Texas","15147","49","13858","237","1289","227",
"0500000US48365","Panola County, Texas","10818","56","10488","137","330","127",
"0500000US48367","Parker County, Texas","58786","74","57128","420","1658","409",
"0500000US48369","Parmer County, Texas","3753","32","3572","83","181","72",
"0500000US48371","Pecos County, Texas","5853","24","5661","113","192","106",
"0500000US48373","Polk County, Texas","25677","78","24041","385","1636","380",
"0500000US48375","Potter County, Texas","49133","71","46047","479","3086","475",
"0500000US48377","Presidio County, Texas","3380","239","3021","239","359","117",
"0500000US48379","Rains County, Texas","5858","27","5542","161","316","156",
"0500000US48381","Randall County, Texas","61137","58","60162","277","975","275",
"0500000US48383","Reagan County, Texas","1379","101","1303","106","76","56",
"0500000US48385","Real County, Texas","1829","146","1757","155","72","53",
"0500000US48387","Red River County, Texas","6186","23","5440","161","746","160",
"0500000US48389","Reeves County, Texas","5118","63","4715","136","403","114",
"0500000US48391","Refugio County, Texas","3328","16","3046","80","282","78",
"0500000US48393","Roberts County, Texas","392","37","371","40","21","16",
"0500000US48395","Robertson County, Texas","8559","21","8180","114","379","115",
"0500000US48397","Rockwall County, Texas","41426","46","41106","232","320","225",
"0500000US48399","Runnels County, Texas","4989","27","4637","124","352","118",
"0500000US48401","Rusk County, Texas","21258","53","20912","140","346","131",
"0500000US48403","Sabine County, Texas","7665","18","7260","158","405","158",
"0500000US48405","San Augustine County, Texas","4799","39","4492","119","307","110",
"0500000US48407","San Jacinto County, Texas","14487","34","13526","270","961","271",
"0500000US48409","San Patricio County, Texas","29954","54","28849","307","1105","298",
"0500000US48411","San Saba County, Texas","2848","34","2666","66","182","64",
"0500000US48413","Schleicher County, Texas","1290","15","1238","39","52","37",
"0500000US48415","Scurry County, Texas","6896","37","6678","135","218","133",
"0500000US48417","Shackelford County, Texas","1572","16","1442","64","130","60",
"0500000US48419","Shelby County, Texas","11530","24","11009","183","521","180",
"0500000US48421","Sherman County, Texas","1117","61","971","83","146","48",
"0500000US48423","Smith County, Texas","98672","63","88596","926","10076","926",
"0500000US48425","Somervell County, Texas","3967","12","3908","69","59","68",
"0500000US48427","Starr County, Texas","23008","38","21295","292","1713","287",
"0500000US48429","Stephens County, Texas","4669","22","4142","169","527","166",
"0500000US48431","Sterling County, Texas","508","64","495","62","13","13",
"0500000US48433","Stonewall County, Texas","733","90","611","91","122","48",
"0500000US48435","Sutton County, Texas","1740","171","1581","186","159","87",
"0500000US48437","Swisher County, Texas","3038","27","2749","104","289","97",
"0500000US48439","Tarrant County, Texas","827874","221","821776","677","6098","632",
"0500000US48441","Taylor County, Texas","61581","66","60285","347","1296","338",
"0500000US48443","Terrell County, Texas","663","122","583","120","80","51",
"0500000US48445","Terry County, Texas","4796","29","4529","119","267","116",
"0500000US48447","Throckmorton County, Texas","960","74","802","78","158","46",
