GEO_ID,County,State,FIPS,RUCC,IRR,SVI,TotalPopulation,ZIRR,ZNegMedianIncome,ZNoInternet,ZNoCollege,ZNegMentalHealthProviders,Znonwhite,ZPoverty18-64,ZLackingCompletePlumbing,Z65+,ZLessThanHighSchool,ZNoVehicle,ZHousingcostBurden,ZratioPCP,Zunemployed,Zuninsured,ZLongCommute,Zdrinkingwaterviolations,ZNaturalDisasterRisk,Zfoodinsecurity,HeartDiseaseMortality,PreventableHospitalStays,PoororFairHealth,InfantMortality,PrematureMortality
0500000US29127,Marion,MO,29127,7,0.505156319,0.4368,28438,-0.245339888,-0.579751716,-0.892000451,0.787616138,-0.655976275,-0.638583366,-0.426953756,-0.415569335,-0.471792967,-0.42810361,0.337642997,-0.430407766,-0.810565233,-1.199853719,-0.115098585,-0.950126488,-0.744471872,-0.130999788,0.138571289,357.7,4550,0.188,,517.5083882
0500000US39101,Marion,OH,39101,4,0.449092538,0.6443,64642,-1.521164302,-0.017917272,-0.994802995,-0.839334717,-0.154096071,-0.56039108,-0.075947708,-0.474969311,-0.518168765,0.274753063,0.299196817,0.379701864,0.222744211,0.370592542,-1.068334448,-0.359299123,-0.744471872,-0.142093523,0.110205317,426.9,4247,0.188,6.669282071,535.5348565
0500000US45067,Marion,SC,45067,6,0.484379694,0.8753,28450,-0.718146481,1.922802888,2.60838525,1.382338452,0.056843788,2.127686884,1.261218192,0.444951964,0.139233701,0.358142838,1.786474622,0.69035768,-0.172207181,0.735304988,0.147788257,1.721824133,-0.744471872,1.574970048,-0.14508843,475.6,4318,0.262,12.69971323,782.6577545
0500000US54049,Marion,WV,54049,4,0.454969493,0.4394,55952,-1.387424433,-0.888581949,-1.065380868,0.310520268,0.253912106,-0.771329704,-0.57738492,-0.229027075,-0.22226676,-1.273914181,0.513226457,-0.309157044,-0.384276748,0.323335734,-0.898676649,0.425531257,1.342122145,-0.546398513,-0.712407867,459.4,4399,0.195,6.242496999,515.1734026
0500000US06043,Mariposa,CA,6043,8,0.536697543,0.8613,17020,0.472433039,-0.704849661,-0.555734279,-0.91072152,-0.7262123,-0.100072887,0.074483456,-0.588264703,1.912593364,-1.250088532,0.159896913,1.161079084,0.480484394,0.426482401,-0.981585876,0.654807548,-0.744471872,1.338303712,-0.230186345,328.1,2473,0.156,,428.1284646
0500000US45069,Marlboro,SC,45069,6,0.495323176,0.9405,26039,-0.469109377,1.770302536,2.186672588,0.730717632,-0.613933282,2.126614802,1.060643307,0.469065548,-0.446353221,-0.225585585,2.430054067,1.38447796,2.242043715,1.966477776,0.241438217,0.372621344,-0.744471872,0.7873149,0.819354614,725,3432,0.272,11.46560319,776.4771967
0500000US26103,Marquette,MI,26103,5,0.49122457,0.2291,66661,-0.56237996,-0.645023909,-0.58378298,-0.074024021,-1.339430345,-0.717039322,-0.109376855,-0.029561283,-0.195427189,-1.130960282,0.01961775,0.357785486,-0.854964459,0.815903446,-1.379296185,-1.205857736,1.342122145,-0.282614159,-0.258552317,330.2,1924,0.144,,372.3746321
0500000US01095,Marshall,AL,1095,4,0.436058876,0.6201,99423,-1.817766923,-0.327683612,-1.08742754,0.179431568,-0.475179372,-0.188563865,-0.293237166,-0.710127674,-0.884089405,0.060322214,-1.018583845,-0.432595804,-0.483966828,-1.436645196,0.491927252,0.196254966,1.342122145,1.544154119,0.422231008,504.6,2877,0.199,5.149434572,596.9374649
0500000US18099,Marshall,IN,18099,6,0.465855164,0.4493,46332,-1.139702915,-0.931472673,0.209269364,0.471968329,0.282314634,-0.647817627,-1.128965854,-0.953378148,-0.565619928,0.894219961,-0.396000464,-0.75815078,-0.443840015,-1.044338016,0.142610328,0.187436647,1.342122145,-0.108812319,-0.939335642,377.2,2303,0.177,7.848101266,407.7750531
0500000US19127,Marshall,IA,19127,4,0.477951308,0.6799,39879,-0.86443508,-1.335190123,-0.584174858,0.13602647,-0.069789611,0.176077995,-1.078822133,-1.002067264,-0.517689208,0.036496564,-0.030703343,-0.596548354,-0.278681675,1.028955452,-0.606228879,-1.047127996,-0.744471872,0.911811253,-1.22299536,444.9,1684,0.16,6.219960418,435.9207856
0500000US40095,Marshall,OK,40095,9,0.532367386,0.8769,15882,0.373893132,0.051099349,0.190633868,0.35132696,-0.690940841,0.650550831,-0.092662282,-0.47490293,0.197321477,0.596399337,-1.2630629,-0.263309582,0.328745439,-0.670353974,2.363962271,0.293256474,1.342122145,0.131551928,0.393865036,459.4,5009,0.228,,559.5403362
0500000US47117,Marshall,TN,47117,6,0.483238304,0.3513,35878,-0.744120712,-1.168733266,-1.148581413,-0.574096476,0.589171579,-0.442380198,-0.610814068,-0.879074754,-1.054287404,0.191363288,-1.670094107,-0.383109813,1.083890195,-0.480686495,-0.044053021,1.616004306,-0.744471872,0.513669449,-0.258552317,477.8,3461,0.196,7.80141844,551.4894894
0500000US18101,Martin,IN,18101,9,0.537389896,0.1613,9803,0.48818868,-0.70204134,-0.09280962,-1.82553904,0.755705985,-0.992631362,-0.527241199,-0.602751801,-0.040538074,-0.142195811,-0.844215606,-0.662855314,0.079201786,-0.925378216,-0.676317211,1.483729523,-0.744471872,-1.220651042,-0.513846064,379.9,2218,0.172,,455.8656566
0500000US21159,Martin,KY,21159,8,0.523907152,0.6869,11095,0.18136646,0.928486977,-0.069845797,0.038932074,0.512082738,-0.579633441,1.946515715,1.259687423,-0.723486282,-0.690185759,0.604847233,0.58659868,-0.106441494,2.640265396,-1.129014486,0.901720477,-0.744471872,-0.452718088,1.585235854,468.4,5004,0.262,,691.6311749
0500000US37117,Martin,NC,37117,6,0.500688258,0.9306,21508,-0.347018017,0.876745786,0.139904823,-2.104741203,0.304135805,1.407980457,0.007625161,-0.587108917,0.996756369,0.310491538,1.130552837,0.81829959,-0.250222758,0.399647137,0.262725729,0.839992245,-0.744471872,1.414727216,0.223669205,370.5,4138,0.203,11.99760048,590.1228843
0500000US21161,Mason,KY,21161,6,0.497728726,0.6542,16930,-0.414367101,0.478474778,-0.386099283,-0.658072785,-1.513905712,-0.529677518,0.275058341,-0.792069485,-0.31963806,0.870394311,1.281785885,0.439565976,-0.459663119,0.687612723,-1.149793404,-0.482755588,-0.744471872,-0.691849698,-0.00325857,500.2,2582,0.219,,625.9907999
0500000US26105,Mason,MI,26105,7,0.518775199,0.3812,29409,0.064580355,-0.44256948,-0.414341343,-0.725872496,-0.766415913,-0.739726913,-0.71110151,-0.60878643,1.014251077,-0.40427796,0.113021252,-0.899578523,-0.695606147,1.069301946,-1.163079892,-1.135311185,-0.744471872,-1.400616068,0.081839345,355.8,2821,0.158,,390.5845011
0500000US48319,Mason,TX,48319,9,0.597273602,0.2724,3982,1.850941836,-0.991809029,-1.378195634,2.637831665,0.615174564,-0.32161566,-1.51340105,1.28904871,2.114154576,0.417706962,-0.974552736,-0.670028905,,-0.445710639,3.373311544,0.222709923,1.342122145,-1.391987607,-0.428748148,247,1000,0.15,,309.8150539
0500000US53045,Mason,WA,53045,4,0.48753864,0.573,68166,-0.646259419,-1.809541106,-1.492447953,-1.18304793,-0.454631951,0.059723503,-0.510526625,-0.624178692,0.549239899,0.822743011,-0.898217,0.692888677,0.273204443,1.859852786,-0.306183208,1.995192018,1.342122145,1.524431924,-0.627309951,320.4,1900,0.16,4.480286738,411.5511384
0500000US54053,Mason,WV,54053,6,0.485218038,0.2774,25000,-0.699068569,0.309890404,0.150243598,0.273014679,0.682207695,-1.019965921,-0.109376855,1.257014539,0.341324906,1.382645784,-0.165936903,-1.746213766,-0.375559114,0.277257704,-1.125422522,0.884083839,-0.744471872,-1.2822829,-0.598943979,388.3,4119,0.221,,648.8955232
0500000US48321,Matagorda,TX,48321,6,0.497709046,0.9758,36125,-0.414814946,0.163517298,0.586821465,-0.049203729,0.590967561,1.193947143,0.35863121,-0.066954169,-0.638628772,0.310491538,-0.080190723,1.510838375,-0.102262642,1.52753294,2.250812284,-0.015384687,1.342122145,1.722886508,1.21647822,381.2,4347,0.232,,541.7430016
0500000US40097,Mayes,OK,40097,6,0.475829938,0.7499,39589,-0.912710366,-0.015619555,-0.774780835,-0.721385218,-0.350294128,0.795564721,-0.109376855,-0.399944388,-0.49316984,0.322404363,-0.649697646,-0.433992119,-0.101723643,-0.607821053,1.400426802,0.584260997,1.342122145,1.170665058,0.592426839,558.5,3062,0.22,8.860372747,604.2021759
0500000US45065,McCormick,SC,45065,8,0.544500155,0.6087,9764,0.649994441,0.149050189,0.211350084,0.676552123,0.610545015,1.294544241,0.057768882,-0.109626224,3.726440517,-0.606795984,-0.029383363,-0.289247988,-0.432001185,-0.271334593,-0.016148209,2.515472832,1.342122145,-1.419105625,-1.308093276,330.6,2567,0.191,,592.9504305
0500000US21147,McCreary,KY,21147,9,0.510473874,0.6965,16701,-0.124330097,1.679925653,1.000756739,-0.260877805,0.287561361,-0.719297808,3.500971074,1.370634497,-1.014120318,0.286665888,1.103513955,-0.142625131,5.406968532,0.965082802,-0.853493335,1.968737062,-0.744471872,-0.987682617,1.585235854,560.7,3735,0.314,,724.8225809
0500000US48307,McCulloch,TX,48307,9,0.564442826,0.7897,7497,1.103823019,0.440519891,-1.057032452,0.51040284,0.663284221,0.137320707,-0.493812051,1.627286319,0.656830532,-0.011154736,-0.18241239,-0.429572771,-0.213528355,0.20920058,2.52099663,-1.355769157,1.342122145,-1.368567501,1.07464836,429.9,2694,0.213,,600.5037388
0500000US40089,McCurtain,OK,40089,7,0.500578618,0.8976,30931,-0.349513073,0.588935412,0.75163132,0.379038509,-0.900062666,0.95459979,0.408774931,0.200038328,-0.681985526,0.560660862,0.174996821,-0.774773402,-0.332730883,0.02762391,1.570047088,-0.482755588,1.342122145,0.527228458,0.819354614,565.8,4632,0.249,8.209662141,805.398832
0500000US29119,McDonald,MO,29119,8,0.501811603,0.8899,23588,-0.321454459,0.761689717,1.067389549,0.582590991,0.771934803,0.348108393,-0.126091429,0.373067133,-1.138003198,1.239691884,-0.385682618,-0.79441866,3.374467728,-1.144136118,1.75396868,0.628352592,1.342122145,1.245855925,0.138571289,388.4,3510,0.249,8.378718056,610.3037314
0500000US37111,McDowell,NC,37111,6,0.460268736,0.7518,44753,-1.266831356,0.133476771,-0.046521534,-1.04289549,-0.106291941,-0.561125905,-0.376810035,-0.478872273,-0.032108994,-0.30897536,0.08611347,-1.382338417,-0.029787104,-0.342139244,0.468237929,0.125708415,-0.744471872,0.385475184,0.166937261,312.7,2107,0.158,,499.4286732
0500000US54047,McDowell,WV,54047,9,0.514645372,0.8721,17850,-0.029400716,2.307542894,0.043672381,2.339203374,0.69345314,-0.711036446,2.715386108,3.266012112,0.331391236,0.906132786,1.000852397,0.562091899,0.240457403,1.823391206,-0.386428152,2.065738569,1.342122145,0.720752493,1.443405995,464.8,5181,0.308,,1018.002536
0500000US40091,McIntosh,OK,40091,8,0.538368523,0.7528,19451,0.510458967,0.926955165,1.048148181,0.573210405,0.052414311,0.586261475,0.993785012,0.382811072,0.90147791,0.322404363,-0.359327913,-0.226298053,2.565844679,0.753727864,1.673087941,0.751809056,1.342122145,0.723217767,1.21647822,611.5,3430,0.234,,640.5800576
0500000US35031,McKinley,NM,35031,5,0.497815503,0.9695,69830,-0.41239234,1.072221963,3.722683946,-0.589275698,0.028604907,3.714284887,2.798958976,1.542803821,-1.631032073,0.513009562,0.682388003,-0.711482496,-0.719412092,1.362392184,1.099486473,0.425531257,-0.744471872,0.327541237,2.209287235,288.5,2703,0.289,6.265457543,993.7317843
0500000US38055,McLean,ND,38055,8,0.577599347,0.0662,9824,1.40322151,-2.106372148,-0.526259205,-1.707788336,0.707947232,-0.579507738,-1.563544771,-0.549823639,1.05197948,0.417706962,-0.866351534,-1.44621747,0.081286202,-0.665863408,-0.436091066,0.099253459,-0.744471872,0.344798157,-2.612927981,325.7,1261,0.132,,382.3735514
0500000US47107,McMinn,TN,47107,4,0.446473034,0.5705,54719,-1.580775469,-0.219435594,-0.696023077,-0.082288312,0.498777344,-0.560992512,-0.660957789,-0.332114421,-0.211498597,-0.618708809,-0.950363466,-0.762451775,-0.412387411,0.100942077,0.152916201,-0.218206021,-0.744471872,0.434780671,0.110205317,535.4,2146,0.198,6.822612086,644.4629074
0500000US48311,McMullen,TX,48311,8,0.668431135,0.8104,576,3.470249666,0.958442403,0.434268046,0.223107127,0.033782934,0.620980725,-1.312826165,4.042246752,-0.693944982,-2.000596504,-1.060752271,1.239959283,-1.432520761,-1.651013895,1.87442989,0.513714446,-0.744471872,-1.689053164,-0.91096967,341.5,3974,0.227,,
0500000US47109,McNairy,TN,47109,8,0.497080968,0.3404,25988,-0.429107896,0.543066165,-0.241047582,0.321885537,0.217238258,-0.69309832,-0.075947708,-0.905421027,0.046161202,-1.071396157,-0.896100575,-1.275508967,-0.276096359,0.511186059,0.144116252,0.275619836,-0.744471872,0.257280919,0.025107402,614.7,3091,0.219,,666.7904934
0500000US20113,McPherson,KS,20113,7,0.506344265,0.1635,30012,-0.218306205,-1.753544883,-0.937821436,-0.418903782,0.365127105,-0.836481131,-0.928390969,-0.935465319,-0.227622607,-1.309652656,-1.320277055,-0.300441916,-0.63385452,-1.536668736,-0.585625102,-1.373405795,-0.744471872,0.819363466,-1.336459248,305.9,2058,0.13,,371.0482019
0500000US51117,Mecklenburg,VA,51117,7,0.462193035,0.7308,30508,-1.223040742,0.459922837,1.250779072,-0.440974794,0.326704631,0.891385607,-0.092662282,-0.509219601,1.259856922,0.131799163,0.133887613,0.436945094,-0.499499472,-0.255428329,-0.385471415,0.337348068,-0.744471872,0.221534441,-0.513846064,376.2,3023,0.19,11.03117506,526.1011061
0500000US26107,Mecosta,MI,26107,6,0.483691672,0.6102,40720,-0.733803563,-0.057744373,0.137171959,0.231295362,0.041818841,-0.655897908,0.860068422,-0.626888169,-0.190359322,-1.297739831,-0.010178608,0.495321768,-0.371463991,1.251001136,-1.163777958,0.01107027,-0.744471872,-0.461346548,0.166937261,411.8,2192,0.17,,393.2737373
0500000US39105,Meigs,OH,39105,8,0.50229974,0.5848,21969,-0.310346077,0.884575045,0.861493158,-0.074277533,0.208386656,-1.04071209,0.977070438,0.75929706,-0.000943773,-0.535319034,0.050969314,-0.282451481,1.677557865,1.483733037,-0.385281238,1.439637929,-0.744471872,-0.643776849,1.017916417,413.3,2620,0.213,,563.8197733
0500000US47121,Meigs,TN,47121,8,0.529987208,0.4881,13272,0.319728237,-0.110591872,0.031186825,0.668350231,0.780833243,-0.620381588,0.275058341,-0.369936727,0.036138843,-0.166021461,-0.95107989,-0.412049984,-0.174914553,0.346944676,0.05024247,1.933463786,-0.744471872,-1.372265413,0.110205317,556,1501,0.2,,731.4654791
0500000US46095,Mellette,SD,46095,9,0.65493394,0.8552,1892,3.163098585,0.487750748,2.350755022,0.839066124,0.851840012,2.39989141,4.386843482,0.844528147,-0.988260934,0.453445437,-0.288694427,-1.099722936,-1.940597109,-0.655306472,0.881881472,-0.350480804,-0.744471872,-1.277352351,2.634776813,381.1,2036,0.274,,944.1772248
0500000US48327,Menard,TX,48327,9,0.623719611,0.8606,1968,2.452764686,0.757775087,0.737803692,1.443601869,0.851840012,-0.161517991,1.74594083,3.358388821,2.520669378,7.208017188,-1.690215962,1.268764592,-0.420276346,-0.121100465,3.527562332,-0.676758603,-0.744471872,-1.431431997,1.443405995,326.2,1547,0.195,,416.5832542
0500000US06045,Mendocino,CA,6045,4,0.495141839,0.9726,89783,-0.473236009,-0.646130218,-0.855325398,-0.358028373,-2.270850533,0.492847626,-0.092662282,-0.902611055,0.774734218,-0.297062535,0.42525717,2.568259933,-0.69229811,0.151928232,-0.502299098,-0.632667009,-0.744471872,1.928736914,-0.088356486,295.2,1594,0.179,5.869074492,424.6798943
0500000US21165,Menifee,KY,21165,9,0.550197141,0.5676,6250,0.779638805,1.05724425,1.143387617,0.548249516,-0.806787085,-1.00270966,1.779369978,-0.315390973,0.217688465,0.119886338,-0.269994804,-0.903303557,-0.387967901,1.325918612,-0.880362516,3.335576488,-0.744471872,-1.369800139,1.613601826,377,4129,0.268,,591.335121
0500000US26109,Menominee,MI,26109,7,0.515697741,0.1553,23266,-0.005452328,0.119775568,-0.183477985,-1.011241057,0.183498673,-0.789490369,-0.660957789,0.345196317,1.233808039,0.524922387,0.176625732,-0.824088294,-0.056659783,0.267862965,-1.21437399,-0.62384869,1.342122145,-1.459782652,-0.542212036,457.3,2098,0.155,,366.8591343
0500000US21167,Mercer,KY,21167,6,0.483277215,0.1591,22902,-0.743235214,-0.512266907,-0.574846197,-1.176655881,0.25517483,-0.698806238,-1.329540739,-0.678394343,-0.373105637,-0.678272934,-0.675694308,-0.963579164,0.293505784,-0.161848113,-1.094304081,0.707717461,-0.744471872,-0.379992495,-0.655675923,357.6,4079,0.195,,532.1588229
0500000US29129,Mercer,MO,29129,9,0.586629234,0.4878,3437,1.608711575,-0.277559334,0.437096867,0.870010813,0.5776469,-0.89742043,-0.660957789,2.431764134,0.285356567,-0.928442258,-0.458915755,-1.566392293,0.168310561,-1.144272408,0.532790545,-0.22702434,-0.744471872,-1.249001696,-0.45711412,372.6,1649,0.201,,426.528973
0500000US38057,Mercer,ND,38057,8,0.573833437,0.3296,8333,1.317521978,-1.898556379,-0.941227857,-2.858897719,0.45601544,-0.710425836,-1.045392985,-0.093506381,0.235672576,-0.201759935,-1.358846725,-1.384345413,-0.730202918,-0.496526485,-0.869567353,-0.923671532,-0.744471872,-0.410808424,-2.357634235,249.9,2446,0.139,,326.0334426
0500000US42085,Mercer,PA,42085,4,0.437467601,0.5278,109220,-1.785709062,-0.299430199,-0.455532051,0.727861402,-0.17063395,-0.625166576,-0.660957789,-0.755710378,0.443334551,-0.845052483,1.409605127,-0.386019759,-0.562836592,0.833861967,-1.073699719,-0.500392225,1.342122145,-0.285079434,-0.343650233,416.4,2771,0.167,7.396645093,473.5094069
0500000US54055,Mercer,WV,54055,4,0.452724792,0.7343,58700,-1.438506329,0.791134539,-0.315708273,0.498078941,0.097276404,-0.64902943,0.458918652,0.443773696,0.422139465,-0.916529433,0.730508371,-0.750864809,-0.425005364,0.421843868,-0.741876355,-0.297570891,1.342122145,-0.042249912,0.138571289,449,4318,0.233,8.969590899,741.8072877
0500000US33013,Merrimack,NH,33013,4,0.431940636,0.2109,156020,-1.911484318,-3.135834625,-1.496364804,0.331073161,-1.564265023,-0.697246911,-1.479971902,-0.979529524,-0.359515715,-0.487667734,-0.749871766,-0.121600259,-0.798352585,-1.258284735,-1.192136675,0.645989229,1.342122145,1.12629012,-1.790314798,279.8,2209,0.112,4.03930131,314.6682964
0500000US21169,Metcalfe,KY,21169,9,0.52489204,0.5453,10370,0.203779209,0.725351742,-0.371735078,0.257384714,0.352012642,-0.87860057,1.578795093,-0.80631011,-0.437384049,-1.821904129,0.551688474,-1.005643769,0.827441915,0.439871844,-1.116857873,-0.165296108,-0.744471872,-0.9605646,0.564060867,461.3,2713,0.236,,614.1534508
0500000US18103,Miami,IN,18103,6,0.471162722,0.3904,35674,-1.018920631,-0.34334213,-0.492349528,-0.424840814,0.548043941,-0.603833368,-0.326666314,-0.578774072,-0.62866387,1.03717386,-0.434325265,-0.57904954,0.567785589,0.133273179,-0.767678102,-0.059476281,1.342122145,-0.689384424,-0.173454401,385.5,3009,0.186,,505.0340739
0500000US42087,Mifflin,PA,42087,4,0.477019859,0.5934,45988,-0.885631743,-0.367595814,-0.265321929,1.212501969,0.370270027,-0.87702622,-0.293237166,-0.485579246,0.215723846,1.906810082,1.477286173,-0.573180154,-0.55092455,0.654688038,-0.575989464,-0.024203006,-0.744471872,-0.392318867,-0.45711412,324.3,2973,0.188,10.24743814,435.7279469
0500000US48331,Milam,TX,48331,6,0.512463944,0.798,25628,-0.079042731,-0.16854541,-0.125222941,1.021720929,0.74152298,0.310592608,-0.543955773,0.350339126,0.058076005,0.227101763,-0.47687975,-0.081526942,8.617229392,0.258892207,1.756341052,1.051631898,1.342122145,0.484086157,0.450596979,350.9,4101,0.202,,514.0577411
0500000US49027,Millard,UT,49027,9,0.580105894,0.4502,13330,1.460262138,-1.172818096,-0.797117491,0.960814998,0.003466341,-0.386113811,-1.212538722,-0.66976063,-0.873308526,0.048409389,-1.41021559,-0.801903249,-0.551789954,-1.267899568,0.449509622,-1.496862259,1.342122145,-0.72143299,-0.570578008,328.6,1549,0.154,,382.0740848
0500000US29131,Miller,MO,29131,6,0.495410785,0.3793,25403,-0.467115695,0.1636875,-0.037770377,0.117482022,0.592153668,-0.872118081,-0.326666314,-0.633258772,-0.354697392,0.060322214,-0.471251088,-1.006982299,0.021994344,-1.066600173,0.341520888,1.27208987,1.342122145,0.599954051,0.053473373,388,1766,0.19,,490.3376772
0500000US46097,Miner,SD,46097,8,0.617429385,0.2154,2304,2.309620147,-1.318510397,0.38528006,-1.336503858,0.851840012,-0.895919859,-1.062107559,-0.02097781,0.95644029,-0.868878133,-1.141402306,-0.528916824,-0.290521463,-1.573492037,-0.056405538,-0.46511895,-0.744471872,-1.053012387,-1.506655079,326.6,,0.12,,454.287263
0500000US54059,Mingo,WV,54059,8,0.500705814,0.6761,22573,-0.346618503,1.495087057,-0.411762587,1.28877439,-0.108388597,-1.051003506,2.564954944,2.297107874,0.206143195,0.239014588,1.962339614,0.273623734,1.802101708,1.293191186,-0.490696344,1.880553873,1.342122145,0.193183786,2.039091404,520.4,11106,0.281,,946.7060277
0500000US16067,Minidoka,ID,16067,7,0.51324525,0.5978,22194,-0.061262834,-1.103290871,-0.702407909,0.856413985,0.660760987,0.371977742,-0.71110151,-0.835815489,-1.182071339,0.477271087,-0.701784393,-0.361875778,0.23520728,-1.179266494,1.209602019,-1.858413333,1.342122145,-0.826207149,-0.797505782,289.3,1187,0.201,,373.6146568
0500000US26113,Missaukee,MI,26113,8,0.529157386,0.4757,15213,0.300844252,-0.406146405,-0.560106435,-0.479505353,0.635025032,-0.769985103,-1.028678411,0.431730406,0.101262917,0.453445437,-0.616707904,-0.7424539,0.776178314,0.873973642,-0.75466035,-0.262297616,-0.744471872,-1.361171678,-0.258552317,403.4,2306,0.169,,387.2545244
0500000US05093,Mississippi,AR,5093,4,0.490806962,0.9335,38896,-0.571883315,0.312103021,-0.243444153,-0.008451908,0.197663537,1.05405553,0.609349816,1.604728682,-1.17350442,-0.773575533,1.523233724,0.262252897,-0.087709669,1.022764529,-0.495841875,-0.482755588,-0.744471872,1.692070578,1.301576135,624,4226,0.259,9.724857685,837.6162109
0500000US29133,Mississippi,MO,29133,8,0.534294203,0.9106,11688,0.417741046,0.92227463,-0.37456268,2.077823848,0.609950454,0.206091284,1.344791061,0.083610967,-0.421407567,0.94187126,3.459624248,0.613218977,1.255203117,-0.568384175,0.464791778,-0.509210544,1.342122145,1.272973942,1.21647822,632.6,3416,0.27,,673.2965683
0500000US13205,Mitchell,GA,13205,6,0.492505454,0.9914,21116,-0.533231319,0.441455998,0.218920952,-1.236501637,-1.245758155,1.643358501,1.177645323,-0.680869826,-0.548927529,-0.201759935,2.673562834,1.354739613,-0.35379651,0.039222932,1.069972791,0.645989229,-0.744471872,1.065890899,0.535694895,389.4,3929,0.253,,634.3030801
0500000US37121,Mitchell,NC,37121,8,0.522858285,0.5689,15094,0.157497755,-0.084551076,0.018657723,-1.682375203,0.258702569,-0.728974367,-0.644243215,0.153554755,0.9842051,-0.952267908,1.1820176,-1.015819208,-0.359474682,0.186014781,0.312909733,0.310893112,-0.744471872,-1.338984209,0.195303233,391.2,1647,0.146,,512.0782407
0500000US08081,Moffat,CO,8081,7,0.594522771,0.8164,13177,1.788342114,-1.181157959,-0.7272353,-0.321130798,-0.113662277,-0.415627485,-0.460382904,-0.293274871,-1.018674191,1.430297084,-0.299360118,1.283766835,0.522791521,-0.582553214,-0.192135445,-0.130022832,-0.744471872,-1.165182369,-0.088356486,331.1,2243,0.163,,488.2748386
0500000US01099,Monroe,AL,1099,8,0.529312736,0.7416,19404,0.304379492,1.435686808,2.590419447,0.552353547,0.29331496,1.302882416,1.445078503,1.116041963,0.116125972,0.334317188,-0.550816612,-0.162447641,-0.341676501,0.137377116,0.039261296,-0.041839644,-0.744471872,0.525995821,0.819354614,450.4,2955,0.25,,666.9562408
0500000US05095,Monroe,AR,5095,9,0.560146766,0.9341,6564,1.006059048,1.118261411,0.938428665,-0.248373544,0.708268732,1.291522884,0.559206095,2.968079967,0.632757493,0.822743011,2.885939038,-0.029605737,-0.324262944,0.387745875,-0.231425623,0.143345053,1.342122145,0.628304705,1.131380304,512.7,2363,0.267,,799.1874075
0500000US12087,Monroe,FL,12087,4,0.46827687,0.6822,81708,-1.084592971,-2.155985823,-1.109849749,0.087177305,-0.284236901,0.292292941,-0.961820116,-0.987139015,0.780797723,-0.273236885,0.348284035,3.423008981,-0.600187483,-1.586642934,1.320855128,-0.835488343,-0.744471872,1.96078548,-1.081165501,234.9,2207,0.136,4.031445273,380.5532041
0500000US19135,Monroe,IA,19135,9,0.561017205,0.1203,7550,1.025867331,-1.312468251,-0.126463916,-0.904682583,0.664607871,-0.938192161,-1.24596787,-0.325921786,-0.22853135,-0.166021461,-0.542199249,-0.966389796,-0.451347169,-0.84981192,-1.296214391,0.972267028,-0.744471872,-0.917422299,-1.449923135,445.4,1436,0.129,,413.0733049
0500000US21171,Monroe,KY,21171,8,0.525439471,0.714,11355,0.216236929,0.652335391,0.286509999,0.958240214,0.561359512,-0.830915559,0.910212143,-0.562661377,-0.542725644,-0.058806036,-0.297421527,-0.036590609,-0.316863268,-0.465492021,-0.903427948,0.319711431,1.342122145,-0.890304281,0.876086557,471.7,9005,0.25,,623.7525816
0500000US28095,Monroe,MS,28095,7,0.504029492,0.6163,33577,-0.270982707,0.499069133,-0.553012923,0.090168717,0.753605937,0.550342319,0.024339735,0.763957961,-0.160113548,0.096060689,0.045102221,-0.550989685,-0.415931259,0.042369725,0.461410282,-0.121204513,-0.744471872,0.687471289,0.30876712,403.3,2867,0.23,7.389162562,638.9849824
0500000US29137,Monroe,MO,29137,9,0.542900459,0.5059,8652,0.6135907,0.748584218,-0.184280326,1.180955973,0.742917028,-0.825018958,-0.376810035,0.435073616,0.868373159,1.096737985,0.644867339,0.119579097,-0.059932967,-0.954023963,0.424665138,0.55780604,1.342122145,-0.959331963,-0.088356486,387.1,3689,0.191,,460.3118574
0500000US39111,Monroe,OH,39111,8,0.521170746,0.4263,13234,0.119094988,-0.158843937,0.341597681,-0.63794132,0.709418698,-0.978951654,-0.259808019,1.003641233,0.605713346,-0.714011409,1.180141321,-0.682809979,1.409775575,1.907143173,-0.510859153,1.739460771,1.342122145,-1.057942936,0.507328923,344.6,3355,0.181,,420.4159432
0500000US42089,Monroe,PA,42089,4,0.397729245,0.4136,167198,-2.690021317,-2.151220187,-1.569064523,0.314009577,0.136011944,0.616843674,-0.911676395,-0.88969099,-0.411723369,-0.416190785,-0.450166317,0.99231951,-0.222005874,1.387214699,-1.015680048,1.483729523,1.342122145,1.377748101,-1.279727304,353.9,3278,0.167,5.969857115,386.0268458
0500000US47123,Monroe,TN,47123,6,0.454861239,0.7569,47740,-1.38988794,0.038078951,-0.465589221,-0.154161114,0.575475842,-0.529105718,-0.477097478,-0.568329672,0.138905275,-0.320888185,-0.185096286,-0.231851808,0.832978645,-0.361400171,0.053794732,1.042813579,-0.744471872,0.244954547,0.337133092,422,2736,0.207,6.603502728,638.3983277
0500000US54063,Monroe,WV,54063,8,0.526769864,0.3901,12296,0.246512216,0.220194326,0.131328101,1.668314832,0.506946742,-1.040306687,-0.209664298,0.673464024,0.943762263,-0.988006383,0.119666203,-1.69140694,-0.230959282,-0.417166825,-0.662192392,2.250923266,-0.744471872,-1.51278605,-0.769139811,431.4,3127,0.208,,542.3971299
