Complete County Name,State Abbreviation,RUCC_2023,RADI_score,RADI_score_normalized,RADI_tiers_percentile,RADI_tiers_quantile
Scioto County,OH,4.0,-6.886048393708732,85.50456260040994,Tier 6,Tier 1
Scioto County,OH,4.0,-6.886048393708732,85.50456260040994,Tier 6,Tier 1
Scioto County,OH,4.0,-6.886048393708732,85.50456260040994,Tier 6,Tier 1
Scotland County,MO,9.0,-4.468875400015112,91.35308065662082,Tier 6,Tier 6
Scotland County,NC,6.0,-5.241302001580015,89.48414080906494,Tier 6,Tier 1
Scott County,AR,8.0,-5.176821645279236,89.64015551263806,Tier 6,Tier 2
Scott County,IN,6.0,-4.914776803781184,90.27419121924106,Tier 6,Tier 3
Scott County,IN,6.0,-4.914776803781184,90.27419121924106,Tier 6,Tier 3
Scott County,MO,4.0,-4.8370226057161885,90.46232290551912,Tier 6,Tier 4
Scott County,TN,8.0,-5.236194978560017,89.49649760620933,Tier 6,Tier 1
Scotts Bluff County,NE,5.0,-4.74113306550636,90.69433431255621,Tier 6,Tier 4
Screven County,GA,8.0,-5.1082953936197155,89.8059595412288,Tier 6,Tier 2
Searcy County,AR,9.0,-5.236914999961399,89.49475546438586,Tier 6,Tier 1
Seminole County,GA,8.0,-5.001091925882354,90.06534578225754,Tier 6,Tier 3
Seminole County,OK,7.0,-5.170096216971965,89.65642815385714,Tier 6,Tier 2
Seminole County,OK,7.0,-5.170096216971965,89.65642815385714,Tier 6,Tier 2
Seneca County,NY,6.0,-4.638303868164023,90.94313670234436,Tier 6,Tier 5
Seneca County,OH,4.0,-4.6732529024825284,90.85857508478855,Tier 6,Tier 5
Sevier County,AR,6.0,-5.02035561862697,90.01873593879985,Tier 6,Tier 3
Sevier County,TN,4.0,-4.719126658482747,90.74758034383562,Tier 6,Tier 5
Sevier County,UT,7.0,-4.39307739401322,91.53647920024325,Tier 6,Tier 6
Seward County,KS,7.0,-4.791549128846723,90.57234914329506,Tier 6,Tier 4
Shackelford County,TX,8.0,-4.652250372302749,90.90939216627301,Tier 6,Tier 5
Shannon County,MO,9.0,-4.897922597272669,90.31497114328678,Tier 6,Tier 3
Sharkey County,MS,8.0,-5.479411553293243,88.90801819964298,Tier 6,Tier 1
Sharp County,AR,9.0,-5.2327019143712254,89.5049493177885,Tier 6,Tier 1
Shelby County,TX,7.0,-5.148214088649605,89.70937348418126,Tier 6,Tier 2
Sheridan County,KS,9.0,-4.43071185231503,91.44542001271795,Tier 6,Tier 6
Sheridan County,ND,8.0,-4.406252156967495,91.50460194560512,Tier 6,Tier 6
Sheridan County,WY,7.0,-3.0055978382919886,94.89358241769199,Tier 6,Tier 6
Shiawassee County,MI,4.0,-4.694154231584125,90.80800286634643,Tier 6,Tier 5
Shoshone County,ID,8.0,-4.008446284745074,92.4671209016871,Tier 6,Tier 6
Sierra County,CA,8.0,-4.778597418403413,90.60368670688035,Tier 6,Tier 4
Sierra County,NM,6.0,-5.327458472241233,89.27567924026695,Tier 6,Tier 1
Silver Bow County,MT,5.0,-3.796812187859147,92.97918430806162,Tier 6,Tier 6
Sioux County,IA,6.0,-4.120873951308061,92.19509434850832,Tier 6,Tier 6
Siskiyou County,CA,7.0,-4.859790314416395,90.40723485192133,Tier 6,Tier 4
Siskiyou County,CA,7.0,-4.859790314416395,90.40723485192133,Tier 6,Tier 4
Siskiyou County,CA,7.0,-4.859790314416395,90.40723485192133,Tier 6,Tier 4
Smith County,MS,8.0,-5.351930455317155,89.21646757636692,Tier 6,Tier 1
Smith County,MS,8.0,-5.351930455317155,89.21646757636692,Tier 6,Tier 1
Smyth County,VA,7.0,-5.056505373715543,89.93126909388857,Tier 6,Tier 2
Socorro County,NM,6.0,-5.148393295738983,89.70893988017328,Tier 6,Tier 2
Somerset County,ME,6.0,-4.846830620497555,90.43859173208052,Tier 6,Tier 4
Somerset County,ME,6.0,-4.846830620497555,90.43859173208052,Tier 6,Tier 4
Southampton County,VA,6.0,-4.655616326928054,90.90124800511705,Tier 6,Tier 5
St. Clair County,MO,8.0,-5.058420539105199,89.9266352181208,Tier 6,Tier 2
St. Francis County,AR,6.0,-5.278011819021817,89.39531885436466,Tier 6,Tier 1
St. Francis County,AR,6.0,-5.278011819021817,89.39531885436466,Tier 6,Tier 1
St. Francois County,MO,4.0,-4.911254648079352,90.28271331975796,Tier 6,Tier 3
St. Joseph County,MI,4.0,-4.713673423614103,90.76077482461015,Tier 6,Tier 5
St. Landry Parish,LA,4.0,-5.19404405151573,89.59848470375994,Tier 6,Tier 2
St. Landry Parish,LA,4.0,-5.19404405151573,89.59848470375994,Tier 6,Tier 2
St. Lawrence County,NY,4.0,-4.726643741262011,90.7293922396001,Tier 6,Tier 5
St. Mary Parish,LA,4.0,-5.057738128233912,89.92828635865267,Tier 6,Tier 2
Stafford County,KS,9.0,-4.664391709889227,90.88001535613725,Tier 6,Tier 5
Stanley County,SD,9.0,-4.240699736794892,91.90516753241043,Tier 6,Tier 6
Stanly County,NC,6.0,-4.7520302299904165,90.66796786571406,Tier 6,Tier 4
Stanly County,NC,6.0,-4.7520302299904165,90.66796786571406,Tier 6,Tier 4
Stanton County,NE,9.0,-4.282673782783273,91.80360841086816,Tier 6,Tier 6
Starke County,IN,8.0,-4.825380042049821,90.49049289748947,Tier 6,Tier 4
Starke County,IN,8.0,-4.825380042049821,90.49049289748947,Tier 6,Tier 4
Starr County,TX,4.0,-5.4822449805888605,88.90116252537283,Tier 6,Tier 1
Stephens County,GA,7.0,-4.931330471931663,90.2341384686406,Tier 6,Tier 3
Stephens County,OK,4.0,-4.815990545573323,90.51321143680164,Tier 6,Tier 4
Stephens County,TX,7.0,-4.927152552093971,90.24424723606101,Tier 6,Tier 3
Steuben County,IN,7.0,-4.490680418634226,91.30032189858298,Tier 6,Tier 6
Steuben County,NY,4.0,-4.657578499136179,90.89650039308492,Tier 6,Tier 5
Steuben County,NY,4.0,-4.657578499136179,90.89650039308492,Tier 6,Tier 5
Steuben County,NY,4.0,-4.657578499136179,90.89650039308492,Tier 6,Tier 5
Stoddard County,MO,6.0,-4.9191804591985955,90.26353626889649,Tier 6,Tier 3
Stoddard County,MO,6.0,-4.9191804591985955,90.26353626889649,Tier 6,Tier 3
Stone County,AR,9.0,-5.266496236493601,89.42318160664585,Tier 6,Tier 1
Stone County,MO,6.0,-4.773492126987233,90.61603931428894,Tier 6,Tier 4
Sullivan County,MO,9.0,-4.872660188261329,90.37609529767361,Tier 6,Tier 4
Sullivan County,NH,7.0,-4.319981993403884,91.71333860228232,Tier 6,Tier 6
Sullivan County,NY,6.0,-4.5838791508221295,91.07482108857103,Tier 6,Tier 5
Sullivan County,NY,6.0,-4.5838791508221295,91.07482108857103,Tier 6,Tier 5
Sullivan County,NY,6.0,-4.5838791508221295,91.07482108857103,Tier 6,Tier 5
Sullivan County,NY,6.0,-4.5838791508221295,91.07482108857103,Tier 6,Tier 5
Sullivan County,PA,8.0,-4.625330507731111,90.97452664958419,Tier 6,Tier 5
Sully County,SD,9.0,-4.339444782071973,91.66624703240028,Tier 6,Tier 6
Summers County,WV,8.0,-5.215235133288648,89.5472114085912,Tier 6,Tier 1
Summers County,WV,8.0,-5.215235133288648,89.5472114085912,Tier 6,Tier 1
Summit County,CO,5.0,-3.598040850528279,93.46012537370721,Tier 6,Tier 6
Sumter County,AL,8.0,-5.366832719721115,89.18041051190674,Tier 6,Tier 1
Sumter County,GA,6.0,-5.280883843067601,89.38836979257495,Tier 6,Tier 1
Sumter County,GA,6.0,-5.280883843067601,89.38836979257495,Tier 6,Tier 1
Sunflower County,MS,7.0,-5.370881347597472,89.17061457537281,Tier 6,Tier 1
Surry County,NC,6.0,-4.853974976202421,90.42130546690674,Tier 6,Tier 4
Surry County,NC,6.0,-4.853974976202421,90.42130546690674,Tier 6,Tier 4
Susquehanna County,PA,8.0,-4.575913807955425,91.09409378924302,Tier 6,Tier 5
Susquehanna County,PA,8.0,-4.575913807955425,91.09409378924302,Tier 6,Tier 5
Sussex County,DE,4.0,-4.344743942020109,91.6534253466044,Tier 6,Tier 6
Suwannee County,FL,6.0,-5.066451218521448,89.90720443112619,Tier 6,Tier 2
Swain County,NC,9.0,-4.857018100406481,90.41394241639227,Tier 6,Tier 4
Sweetwater County,WY,5.0,-5.849055402527225,88.01363921549391,Tier 6,Tier 1
Talbot County,MD,6.0,-4.133150155740825,92.16539121866447,Tier 6,Tier 6
Talbot County,MD,6.0,-4.133150155740825,92.16539121866447,Tier 6,Tier 6
Taliaferro County,GA,8.0,-4.963283853616806,90.15682504083459,Tier 6,Tier 3
Talladega County,AL,4.0,-4.978418036614817,90.12020683321735,Tier 6,Tier 3
Taney County,MO,4.0,-4.821581044875121,90.49968483519095,Tier 6,Tier 4
Taos County,NM,7.0,-4.780493381590536,90.59909929217618,Tier 6,Tier 4
Taos County,NM,7.0,-4.780493381590536,90.59909929217618,Tier 6,Tier 4
Taos County,NM,7.0,-4.780493381590536,90.59909929217618,Tier 6,Tier 4
Tattnall County,GA,8.0,-5.095277777595122,89.83745656794856,Tier 6,Tier 2
Tattnall County,GA,8.0,-5.095277777595122,89.83745656794856,Tier 6,Tier 2
Taylor County,FL,6.0,-5.161463204479309,89.67731632759335,Tier 6,Tier 2
Taylor County,GA,8.0,-5.285820978346295,89.37642405062817,Tier 6,Tier 1
Taylor County,KY,7.0,-4.680625137497571,90.84073744978576,Tier 6,Tier 5
Taylor County,WV,6.0,-4.871439106724527,90.37904978931931,Tier 6,Tier 4
Taylor County,WI,8.0,-4.695810282313125,90.80399593650904,Tier 6,Tier 5
Tazewell County,VA,7.0,-5.095312911924458,89.83737155799683,Tier 6,Tier 2
Tazewell County,VA,7.0,-5.095312911924458,89.83737155799683,Tier 6,Tier 2
Tehama County,CA,4.0,-3.6599027579040055,93.31044618929528,Tier 6,Tier 6
Tehama County,CA,4.0,-3.6599027579040055,93.31044618929528,Tier 6,Tier 6
Telfair County,GA,9.0,-5.28307245551904,89.3830742926361,Tier 6,Tier 1
Tensas Parish,LA,9.0,-5.429839056226828,89.0279623016749,Tier 6,Tier 1
Teton County,MT,8.0,-4.548342911641886,91.16080348910161,Tier 6,Tier 6
Texas County,MO,9.0,-5.048373966293814,89.95094359929323,Tier 6,Tier 2
Texas County,MO,9.0,-5.048373966293814,89.95094359929323,Tier 6,Tier 2
Texas County,OK,7.0,-4.84047386670046,90.45397233969868,Tier 6,Tier 4
Thomas County,GA,4.0,-4.801488087472504,90.54830114212407,Tier 6,Tier 4
Thomas County,GA,4.0,-4.801488087472504,90.54830114212407,Tier 6,Tier 4
Tift County,GA,5.0,-4.979569904766534,90.11741980816733,Tier 6,Tier 3
Tillamook County,OR,7.0,-4.58348417815928,91.07577675238012,Tier 6,Tier 5
Tillamook County,OR,7.0,-4.58348417815928,91.07577675238012,Tier 6,Tier 5
Tillman County,OK,8.0,-5.231815340119954,89.507094445808,Tier 6,Tier 1
Tioga County,PA,8.0,-4.653361925912026,90.90670268506035,Tier 6,Tier 5
Tippah County,MS,8.0,-5.255396347759638,89.45003855890037,Tier 6,Tier 1
Tishomingo County,MS,8.0,-5.135755243928177,89.73951852489735,Tier 6,Tier 2
Titus County,TX,7.0,-4.834000348085222,90.4696354679097,Tier 6,Tier 4
Todd County,KY,8.0,-4.921695448260866,90.25745107806395,Tier 6,Tier 3
Todd County,SD,9.0,-5.436066706830691,89.01289406820567,Tier 6,Tier 1
Toole County,MT,9.0,-4.86068828309291,90.40506215429802,Tier 6,Tier 4
Toombs County,GA,7.0,-4.91860563809781,90.26492708850097,Tier 6,Tier 3
Toombs County,GA,7.0,-4.91860563809781,90.26492708850097,Tier 6,Tier 3
Transylvania County,NC,6.0,-4.6185932819943964,90.99082783550375,Tier 6,Tier 5
Transylvania County,NC,6.0,-4.6185932819943964,90.99082783550375,Tier 6,Tier 5
Trempealeau County,WI,8.0,-4.5053597192366075,91.26480431053713,Tier 6,Tier 6
Treutlen County,GA,9.0,-5.22591419504376,89.52137267646026,Tier 6,Tier 1
Trinity County,CA,8.0,-5.019157650055686,90.02163450701912,Tier 6,Tier 3
Trinity County,TX,8.0,-5.104353080921203,89.81549824080084,Tier 6,Tier 2
Tucker County,WV,9.0,-4.84117223512608,90.45228258875501,Tier 6,Tier 4
Tucker County,WV,9.0,-4.84117223512608,90.45228258875501,Tier 6,Tier 4
Turner County,GA,9.0,-5.3424254483071945,89.23946560144299,Tier 6,Tier 1
Tuscarawas County,OH,4.0,-4.67842165616704,90.846068926011,Tier 6,Tier 5
Tuscarawas County,OH,4.0,-4.67842165616704,90.846068926011,Tier 6,Tier 5
Tuscola County,MI,6.0,-4.719414790983142,90.74688318722517,Tier 6,Tier 5
Uinta County,WY,7.0,-1.45663236764276,98.64141202987715,Tier 6,Tier 6
Uintah County,UT,7.0,-4.520590192974164,91.22795312078318,Tier 6,Tier 6
Umatilla County,OR,4.0,-4.598345050476036,91.03981983895177,Tier 6,Tier 5
Union County,AR,7.0,-5.024600064210338,90.00846620771412,Tier 6,Tier 3
Union County,FL,8.0,-4.672738361480691,90.85982005250406,Tier 6,Tier 5
Union County,GA,8.0,-4.554543865629604,91.14579984995062,Tier 6,Tier 6
Union County,IL,6.0,-4.831552228219837,90.47555886407284,Tier 6,Tier 4
Union County,IN,8.0,-4.371492527570365,91.58870528478965,Tier 6,Tier 6
Union County,KY,8.0,-4.789461516137207,90.57740026733866,Tier 6,Tier 4
Union County,MS,7.0,-4.870388532384224,90.38159172695252,Tier 6,Tier 4
Union County,MS,7.0,-4.870388532384224,90.38159172695252,Tier 6,Tier 4
Upshur County,WV,7.0,-4.924462974452537,90.25075485609506,Tier 6,Tier 3
Upson County,GA,6.0,-5.006737890538887,90.05168497836613,Tier 6,Tier 3
Uvalde County,TX,6.0,-4.888359796778824,90.33810900371387,Tier 6,Tier 3
Uvalde County,TX,6.0,-4.888359796778824,90.33810900371387,Tier 6,Tier 3
Val Verde County,TX,5.0,-4.86605065460796,90.39208752372268,Tier 6,Tier 4
Van Buren County,AR,8.0,-5.11657825739292,89.78591857665525,Tier 6,Tier 2
Van Buren County,MI,6.0,-4.593059338320893,91.05260898687786,Tier 6,Tier 5
Van Buren County,TN,9.0,-4.75217044078183,90.66762861595933,Tier 6,Tier 4
Van Wert County,OH,6.0,-4.616480143627211,90.99594072065018,Tier 6,Tier 5
Vance County,NC,6.0,-5.1727332146451355,89.6500477547107,Tier 6,Tier 2
Vance County,NC,6.0,-5.1727332146451355,89.6500477547107,Tier 6,Tier 2
Venango County,PA,4.0,-4.717482258750382,90.75155908327687,Tier 6,Tier 5
Vermilion County,IL,4.0,-4.95562733141502,90.17535052844418,Tier 6,Tier 3
Vermilion County,IL,4.0,-4.95562733141502,90.17535052844418,Tier 6,Tier 3
Vernon County,MO,6.0,-4.936763954268246,90.22099178049022,Tier 6,Tier 3
Vernon Parish,LA,4.0,-4.91985705512781,90.26189919802108,Tier 6,Tier 3
Vernon Parish,LA,4.0,-4.91985705512781,90.26189919802108,Tier 6,Tier 3
Vinton County,OH,8.0,-5.0026502006567695,90.06157542813789,Tier 6,Tier 3
Wabash County,IL,7.0,-4.908362978072839,90.2897099163151,Tier 6,Tier 3
Wabash County,IN,6.0,-4.5526404788465635,91.15040522656108,Tier 6,Tier 6
Wahkiakum County,WA,8.0,-4.841883991314957,90.45056044518765,Tier 6,Tier 4
Waldo County,ME,8.0,-4.496729917015626,91.28568471679792,Tier 6,Tier 6
Walker County,TX,4.0,-5.154435660753234,89.6943199580658,Tier 6,Tier 2
Wallowa County,OR,9.0,-4.514388984461644,91.24295737577461,Tier 6,Tier 6
Walsh County,ND,8.0,-4.501892595820816,91.2731932566131,Tier 6,Tier 6
Walthall County,MS,9.0,-5.136379272674117,89.7380086439754,Tier 6,Tier 2
Walworth County,WI,4.0,-4.367474576567809,91.59842699649532,Tier 6,Tier 6
Wapello County,IA,5.0,-4.775883489166595,90.61025324729192,Tier 6,Tier 4
Ware County,GA,5.0,-5.183884180813117,89.62306721705463,Tier 6,Tier 2
Warren County,GA,8.0,-5.112624277672538,89.7954855053976,Tier 6,Tier 2
Warren County,IL,6.0,-4.628004366539939,90.96805706235813,Tier 6,Tier 5
Warren County,MS,4.0,-4.918058862896037,90.26625004910353,Tier 6,Tier 3
Warren County,NC,8.0,-5.672719955298207,88.44029508570246,Tier 6,Tier 1
Warren County,TN,6.0,-4.927095954209774,90.24438417857547,Tier 6,Tier 3
Wasco County,OR,7.0,-4.648792301706287,90.91775920842343,Tier 6,Tier 5
Washburn County,WI,8.0,-4.6419433202339935,90.93433079511244,Tier 6,Tier 5
Washington County,AL,8.0,-5.1624882871218105,89.67483606889469,Tier 6,Tier 2
Washington County,GA,7.0,-5.180807132783651,89.63051234862242,Tier 6,Tier 2
Washington County,KY,8.0,-4.7660768899115435,90.6339809957662,Tier 6,Tier 4
Washington County,ME,9.0,-4.93431376889213,90.22692017430012,Tier 6,Tier 3
Washington County,ME,9.0,-4.93431376889213,90.22692017430012,Tier 6,Tier 3
Washington County,ME,9.0,-4.93431376889213,90.22692017430012,Tier 6,Tier 3
Washington County,ME,9.0,-4.93431376889213,90.22692017430012,Tier 6,Tier 3
Washington County,ME,9.0,-4.93431376889213,90.22692017430012,Tier 6,Tier 3
Washington County,MS,5.0,-5.393531341956126,89.11581133980579,Tier 6,Tier 1
Washington County,MS,5.0,-5.393531341956126,89.11581133980579,Tier 6,Tier 1
Washington County,MO,8.0,-4.984999272186892,90.10428307634275,Tier 6,Tier 3
Washington County,NC,9.0,-5.246847348848983,89.47072345593585,Tier 6,Tier 1
Washington County,NC,9.0,-5.246847348848983,89.47072345593585,Tier 6,Tier 1
Washington County,OH,4.0,-4.720338936161912,90.74464715373534,Tier 6,Tier 5
Washington County,OK,4.0,-4.792643971536517,90.56970009531355,Tier 6,Tier 4
Washington County,OK,4.0,-4.792643971536517,90.56970009531355,Tier 6,Tier 4
Washington County,VT,4.0,-4.255570798038586,91.86918596616522,Tier 6,Tier 6
Washington County,VT,4.0,-4.255570798038586,91.86918596616522,Tier 6,Tier 6
Washington Parish,LA,6.0,-5.33555324310102,89.25609337957023,Tier 6,Tier 1
Washington Parish,LA,6.0,-5.33555324310102,89.25609337957023,Tier 6,Tier 1
Washita County,OK,9.0,-4.717425685741076,90.75169596560482,Tier 6,Tier 5
Watauga County,NC,5.0,-4.985154819243982,90.1039067194273,Tier 6,Tier 3
Waupaca County,WI,6.0,-4.4577845796806725,91.37991566725242,Tier 6,Tier 6
Waushara County,WI,8.0,-4.6486483994474455,90.91810738994016,Tier 6,Tier 5
Wayne County,GA,6.0,-5.07679448999329,89.88217816692368,Tier 6,Tier 2
Wayne County,IL,9.0,-4.866772457958386,90.39034107034966,Tier 6,Tier 4
Wayne County,IN,5.0,-4.849599339492582,90.43189262404098,Tier 6,Tier 4
Wayne County,IN,5.0,-4.849599339492582,90.43189262404098,Tier 6,Tier 4
Wayne County,IN,5.0,-4.849599339492582,90.43189262404098,Tier 6,Tier 4
Wayne County,IN,5.0,-4.849599339492582,90.43189262404098,Tier 6,Tier 4
Wayne County,IA,9.0,-4.6963024853591495,90.80280501703018,Tier 6,Tier 5
Wayne County,KY,7.0,-5.184420897705937,89.62176859322962,Tier 6,Tier 2
Wayne County,KY,7.0,-5.184420897705937,89.62176859322962,Tier 6,Tier 2
Wayne County,KY,7.0,-5.184420897705937,89.62176859322962,Tier 6,Tier 2
Wayne County,MS,9.0,-5.394940436934693,89.11240193657044,Tier 6,Tier 1
Wayne County,MS,9.0,-5.394940436934693,89.11240193657044,Tier 6,Tier 1
Wayne County,MO,9.0,-5.1538755195556885,89.6956752586241,Tier 6,Tier 2
Wayne County,NE,7.0,-4.540127326514587,91.1806816683154,Tier 6,Tier 6
Wayne County,PA,6.0,-4.7227752931468325,90.73875221867904,Tier 6,Tier 5
Wayne County,PA,6.0,-4.7227752931468325,90.73875221867904,Tier 6,Tier 5
Wayne County,TN,8.0,-5.03007303235534,89.99522398090595,Tier 6,Tier 2
Wayne County,TN,8.0,-5.03007303235534,89.99522398090595,Tier 6,Tier 2
Wayne County,UT,9.0,-4.480462337926078,91.32504525503174,Tier 6,Tier 6
Webster County,IA,5.0,-4.587812012569443,91.06530525623228,Tier 6,Tier 5
Webster County,IA,5.0,-4.587812012569443,91.06530525623228,Tier 6,Tier 5
Webster County,KY,9.0,-4.896076869558318,90.31943700977311,Tier 6,Tier 3
Webster County,WV,9.0,-5.218421320489271,89.53950220721343,Tier 6,Tier 1
Webster Parish,LA,6.0,-5.3549372754415305,89.20919236609646,Tier 6,Tier 1
Westmoreland County,VA,8.0,-4.855368857868186,90.4179328733391,Tier 6,Tier 4
Wetzel County,WV,7.0,-4.905058806240293,90.29770458970997,Tier 6,Tier 3
Wexford County,MI,6.0,-4.636927350477445,90.94646728255755,Tier 6,Tier 5
Wharton County,TX,4.0,-4.701787006835119,90.78953483613473,Tier 6,Tier 5
Wheeler County,GA,9.0,-5.179725011509477,89.63313061625469,Tier 6,Tier 2
Wheeler County,OR,9.0,-4.823724651412104,90.49449823019012,Tier 6,Tier 4
White County,AR,4.0,-4.955390380638432,90.17592384731667,Tier 6,Tier 3
White County,GA,8.0,-4.639477234536183,90.9402976608558,Tier 6,Tier 5
White County,IL,6.0,-4.961393229477633,90.1613995373412,Tier 6,Tier 3
White County,IL,6.0,-4.961393229477633,90.1613995373412,Tier 6,Tier 3
White County,IN,6.0,-4.61337479476609,91.00345432804711,Tier 6,Tier 5
White County,TN,7.0,-4.955519295356111,90.17561192919743,Tier 6,Tier 3
Whiteside County,IL,4.0,-4.663954052734624,90.88107429804077,Tier 6,Tier 5
Whitley County,KY,7.0,-5.187276434197152,89.6148594242241,Tier 6,Tier 2
Whitley County,KY,7.0,-5.187276434197152,89.6148594242241,Tier 6,Tier 2
Wilbarger County,TX,6.0,-5.047211737292794,89.95375569313826,Tier 6,Tier 2
Wilcox County,AL,9.0,-5.498286653732787,88.8623485822753,Tier 6,Tier 1
Wilcox County,AL,9.0,-5.498286653732787,88.8623485822753,Tier 6,Tier 1
Wilcox County,AL,9.0,-5.498286653732787,88.8623485822753,Tier 6,Tier 1
Wilcox County,GA,9.0,-5.258114392932505,89.44346205969548,Tier 6,Tier 1
Wilkes County,NC,6.0,-5.022561189006801,90.01339940797466,Tier 6,Tier 3
Wilkinson County,GA,8.0,-5.128735391758035,89.75650354511566,Tier 6,Tier 2
Wilkinson County,MS,8.0,-5.4331099057982986,89.02004825380666,Tier 6,Tier 1
Willacy County,TX,6.0,-5.203070524872067,89.57664452411778,Tier 6,Tier 1
Williams County,ND,5.0,-4.036577667506073,92.39905506591401,Tier 6,Tier 6
Williams County,OH,7.0,-4.70811072395232,90.77423416305969,Tier 6,Tier 5
Williamsburg County,SC,6.0,-5.352028323135934,89.2162307783774,Tier 6,Tier 1
Williamsburg County,SC,6.0,-5.352028323135934,89.2162307783774,Tier 6,Tier 1
Williamson County,IL,5.0,-4.616706949133353,90.99539194896467,Tier 6,Tier 5
Williamson County,IL,5.0,-4.616706949133353,90.99539194896467,Tier 6,Tier 5
Wilson County,NC,4.0,-5.081263392896716,89.87136534575187,Tier 6,Tier 2
Windham County,VT,7.0,-4.517043661834158,91.23653419936684,Tier 6,Tier 6
Windsor County,VT,7.0,-4.32694504346176,91.6964910187225,Tier 6,Tier 6
Windsor County,VT,7.0,-4.32694504346176,91.6964910187225,Tier 6,Tier 6
Winn Parish,LA,8.0,-5.111561818243401,89.79805619982926,Tier 6,Tier 2
Winston County,AL,8.0,-5.055892307506216,89.93275245019127,Tier 6,Tier 2
Winston County,MS,9.0,-5.097206283842789,89.8327904130476,Tier 6,Tier 2
Wise County,VA,7.0,-5.055402943389342,89.93393650068377,Tier 6,Tier 2
Wise County,VA,7.0,-5.055402943389342,89.93393650068377,Tier 6,Tier 2
Wolfe County,KY,9.0,-5.521418557404047,88.80637933363283,Tier 6,Tier 1
Wood County,WI,4.0,-4.576896204209241,91.09171681322856,Tier 6,Tier 5
Woodruff County,AR,9.0,-5.032913239433539,89.98835190248062,Tier 6,Tier 2
Worcester County,MD,4.0,-4.237661434385874,91.91251891625666,Tier 6,Tier 6
Wright County,IA,9.0,-4.632810958875608,90.95642717813497,Tier 6,Tier 5
Wright County,MO,8.0,-5.179745284560941,89.63308156419765,Tier 6,Tier 2
Wyoming County,NY,8.0,-4.525705907743711,91.21557529334666,Tier 6,Tier 6
Wyoming County,NY,8.0,-4.525705907743711,91.21557529334666,Tier 6,Tier 6
Wyoming County,WV,8.0,-5.070342714871105,89.89778868524205,Tier 6,Tier 2
Wyoming County,WV,8.0,-5.070342714871105,89.89778868524205,Tier 6,Tier 2
Yalobusha County,MS,9.0,-5.3429712688286815,89.23814495075571,Tier 6,Tier 1
Yancey County,NC,8.0,-4.830226375094653,90.47876685785845,Tier 6,Tier 4
Yankton County,SD,7.0,-4.369838023200609,91.59270847310339,Tier 6,Tier 6
Yates County,NY,6.0,-4.549829458812957,91.15720668490344,Tier 6,Tier 6
Yates County,NY,6.0,-4.549829458812957,91.15720668490344,Tier 6,Tier 6
Zapata County,TX,6.0,-5.463083464555821,88.94752514517536,Tier 6,Tier 1
Zavala County,TX,7.0,-5.324783181885099,89.28215229122121,Tier 6,Tier 1
