,GEO_ID,County,State,FIPS,Population,SDOH Score,RUCC,IRR,SVI,Premature Mortality,Infant Mortality,Preventable Hospital Stays,Heart Disease Mortality,Poor or Fair Health
643,0500000US54041,Lewis,WV,54041,16767.0,49.1945186173361,9,0.5359570409617451,0.5568,675.50254148,,3994.0,451.4,0.218
1116,0500000US39163,Vinton,OH,39163,12565.0,49.43747316892756,8,0.543391713900679,0.3595,668.10726986,,1178.0,423.4,0.218
299,0500000US40041,Delaware,OK,40041,41413.0,49.43825752717817,6,0.5112834202583152,0.7878,544.86437595,9.1587516961,2631.0,525.3,0.229
671,0500000US51111,Lunenburg,VA,51111,12031.0,49.44502313484027,9,0.5420297663769187,0.9243,540.87921329,,3073.0,390.3,0.22
979,0500000US39145,Scioto,OH,39145,72194.0,49.47129261158306,4,0.4644467418957064,0.7474,759.6956988,9.5370209814,3732.0,549.7,0.214
1080,0500000US21219,Todd,KY,21219,12404.0,49.604365758927926,8,0.5417477012335228,0.7986,564.67551325,,2656.0,454.1,0.243
56,0500000US13009,Baldwin,GA,13009,43635.0,49.667752953249625,4,0.4541100317505672,0.923,577.9982396,9.2100602196,2808.0,518.8,0.206
219,0500000US21053,Clinton,KY,21053,9123.0,49.69430029878944,9,0.5533402533771098,0.6472,607.71048874,,2788.0,436.7,0.268
1106,0500000US48465,Val Verde,TX,48465,47606.0,49.70339952726744,5,0.5499163137946198,0.9437,501.84353977,,2704.0,358.7,0.272
251,0500000US39031,Coshocton,OH,39031,36571.0,49.72586961855297,7,0.5048529306881205,0.6351,504.71864348,7.1362085014,3600.0,387.4,0.199
405,0500000US48177,Gonzales,TX,48177,19832.0,49.88321145089624,6,0.547250284660645,0.9087,532.61930387,,2518.0,344.1,0.239
68,0500000US21011,Bath,KY,21011,12829.0,49.92761757610303,8,0.5397540689956312,0.5269,643.40531409,,4108.0,513.3,0.237
9,0500000US39001,Adams,OH,39001,27420.0,49.96313117427984,8,0.5178665182955814,0.6516,653.95834577,,3402.0,511.0,0.206
260,0500000US29055,Crawford,MO,29055,22659.0,49.97350559014079,8,0.5364998998838905,0.657,616.29296967,,2939.0,534.6,0.212
860,0500000US48371,Pecos,TX,48371,14735.0,50.122157311213165,7,0.5881485954759869,0.9049,498.58555117,,2550.0,413.6,0.262
67,0500000US29011,Barton,MO,29011,11694.0,50.20985215871584,8,0.5438289857822047,0.6767,431.71355167,,2574.0,438.5,0.224
199,0500000US05019,Clark,AR,5019,21250.0,50.336262384452034,7,0.5362249057734678,0.8339,557.63938059,,2215.0,484.0,0.212
825,0500000US26129,Ogemaw,MI,26129,20970.0,50.35615613362271,9,0.5259599738324604,0.4766,513.44697221,,2546.0,455.2,0.183
443,0500000US51083,Halifax,VA,51083,33644.0,50.36022438436479,6,0.5075208416346718,0.7684,588.05775591,,3888.0,385.2,0.207
666,0500000US54045,Logan,WV,54045,31316.0,50.414827027574525,6,0.4997586927110146,0.6624,955.04949298,8.4068936528,8395.0,519.7,0.268
934,0500000US29179,Reynolds,MO,29179,6006.0,50.448790335298675,9,0.5969943272019342,0.6354,532.85569623,,2623.0,461.0,0.216
99,0500000US13023,Bleckley,GA,13023,12257.0,50.59713282057543,6,0.5252312645217785,0.7063,575.69186112,,2616.0,426.7,0.196
604,0500000US01075,Lamar,AL,1075,13705.0,50.60950967043871,8,0.542778317066721,0.4731,610.30885634,,3265.0,435.1,0.207
231,0500000US45029,Colleton,SC,45029,38599.0,50.642170074313384,6,0.5107925805134891,0.966,742.6670188,8.760951189,3134.0,475.6,0.209
792,0500000US39115,Morgan,OH,39115,13668.0,50.67282002251754,8,0.5349908376234817,0.5425,542.78972841,,2193.0,387.3,0.213
982,0500000US05127,Scott,AR,5127,9805.0,50.69879257101002,8,0.558694663930077,0.7537,635.28997328,,3010.0,467.5,0.227
949,0500000US21203,Rockcastle,KY,21203,16242.0,50.78487546990406,9,0.5259082349436297,0.5291,689.49179349,,4107.0,468.9,0.254
769,0500000US39111,Monroe,OH,39111,13234.0,50.80936577429739,8,0.5385234221414831,0.4263,420.41594318,,3355.0,344.6,0.181
842,0500000US05103,Ouachita,AR,5103,22049.0,50.864931152322214,7,0.5235031203843791,0.7464,669.36935887,,2263.0,486.2,0.254
1099,0500000US17181,Union,IL,17181,16767.0,50.94411464388452,6,0.5354088208950899,0.602,526.72367456,,3278.0,448.4,0.167
1077,0500000US28139,Tippah,MS,28139,21431.0,50.97243204303551,8,0.5289931430389895,0.8839,633.74488489,,4177.0,510.5,0.243
556,0500000US21115,Johnson,KY,21115,22244.0,51.02941525493069,7,0.5065526215238926,0.7509,729.19506156,,6816.0,448.3,0.244
586,0500000US29103,Knox,MO,29103,3776.0,51.037910995116754,9,0.6010503985941286,0.2679,472.96021725,,3260.0,387.4,0.221
1135,0500000US01129,Washington,AL,1129,15122.0,51.08683668190839,8,0.5465976702117117,0.3217,527.72409307,,2280.0,496.3,0.23
290,0500000US47041,DeKalb,TN,47041,21003.0,51.160598926968035,8,0.5249868300775277,0.8018,653.79432268,,2330.0,402.6,0.219
428,0500000US37079,Greene,NC,37079,20211.0,51.19872642671772,8,0.5126361368997818,0.9863,445.84805697,,2520.0,402.5,0.216
1201,0500000US29229,Wright,MO,29229,19156.0,51.21243644663518,8,0.5379322048810451,0.749,545.94176225,,2244.0,467.4,0.238
1109,0500000US47175,Van Buren,TN,47175,6429.0,51.221840676679605,9,0.569304894530915,0.623,759.65398537,,3010.0,372.2,0.234
441,0500000US48189,Hale,TX,48189,31827.0,51.23079295084151,4,0.5106178031717414,0.9332,571.66667171,,1579.0,463.9,0.242
654,0500000US54043,Lincoln,WV,54043,19901.0,51.26489809290834,8,0.518734680678253,0.3983,756.76881965,,7018.0,417.8,0.257
944,0500000US54085,Ritchie,WV,54085,8207.0,51.36864578393197,8,0.5506386291830361,0.2609,484.9044366,,3853.0,415.5,0.228
814,0500000US39121,Noble,OH,39121,14335.0,51.45122443349679,9,0.5357774835761251,0.5902,328.82675487,,3161.0,273.9,0.193
880,0500000US39131,Pike,OH,39131,27005.0,51.531887627387476,9,0.5113738241431898,0.6701,722.43118786,,1266.0,490.1,0.218
1177,0500000US21235,Whitley,KY,21235,36873.0,51.53493294563163,7,0.4995367827957166,0.8365,764.77750961,5.4730258014,2525.0,602.0,0.244
1083,0500000US13279,Toombs,GA,13279,26837.0,51.539193870715096,7,0.509887600461275,0.9857,690.19911584,,3033.0,431.8,0.217
710,0500000US37117,Martin,NC,37117,21508.0,51.56894625639924,6,0.5119700967265228,0.9306,590.12288433,11.99760048,4138.0,370.5,0.203
197,0500000US45027,Clarendon,SC,45027,30913.0,51.58287829524119,8,0.5053149808179017,0.9691,650.1549046,9.5934216537,2839.0,348.8,0.225
266,0500000US05037,Cross,AR,5037,16601.0,51.64784122162194,6,0.5282139167671176,0.9227,641.55810345,,4683.0,456.3,0.239
436,0500000US35019,Guadalupe,NM,35019,4310.0,51.66577242177907,9,0.6300437777060556,0.8791,606.89420999,,2919.0,295.6,0.226
799,0500000US40101,Muskogee,OK,40101,66354.0,51.675886175057784,4,0.4783857372143942,0.9774,695.80893452,8.6724482989,3460.0,697.6,0.239
975,0500000US04023,Santa Cruz,AZ,4023,48759.0,51.71554553011188,6,0.527551852467715,0.9383,336.69776395,5.4644808743,1617.0,236.4,0.234
267,0500000US08025,Crowley,CO,8025,5614.0,51.738457230434584,8,0.5887179949309412,0.86,586.03185641,,2270.0,275.1,0.224
528,0500000US17077,Jackson,IL,17077,52617.0,51.78302842116058,5,0.484054399699923,0.8479,463.17286448,7.4982958419,3520.0,379.2,0.174
24,0500000US22003,Allen,LA,22003,22320.0,51.83926908418077,6,0.5244380838603415,0.903,652.92633612,,4355.0,475.1,0.217
232,0500000US13071,Colquitt,GA,13071,45762.0,51.85502986491676,6,0.4935513839499881,0.9847,625.47228747,7.8310393925,5900.0,353.9,0.246
1121,0500000US48471,Walker,TX,48471,78870.0,51.904449394420716,4,0.4818522234271739,0.9392,409.34157415,5.2213393871,4161.0,361.9,0.217
960,0500000US51167,Russell,VA,51167,25448.0,51.93217160734529,8,0.5033552528583187,0.3468,563.69106236,,4421.0,448.5,0.198
1140,0500000US29221,Washington,MO,29221,23441.0,51.93477225732539,8,0.5335551092736781,0.7957,703.9899953,,3659.0,554.3,0.224
1052,0500000US37173,Swain,NC,37173,13967.0,51.96652066837718,9,0.548567311288522,0.901,781.36043153,,2875.0,428.4,0.191
189,0500000US37041,Chowan,NC,37041,13940.0,52.01238866330586,8,0.5138145478103612,0.7394,518.75704037,,1685.0,373.1,0.189
819,0500000US40105,Nowata,OK,40105,9483.0,52.08687338884728,8,0.5577236095165395,0.6529,549.07063092,,2359.0,508.3,0.212
553,0500000US05071,Johnson,AR,5071,26001.0,52.15255337000706,7,0.5321065116098774,0.895,572.56453115,,2191.0,459.5,0.249
874,0500000US01109,Pike,AL,1109,33014.0,52.155573138451814,6,0.5117690399272079,0.8002,657.0650753,,3056.0,475.4,0.212
1136,0500000US13303,Washington,GA,13303,19738.0,52.168256839191464,7,0.5307577593763254,0.9115,632.41350762,,1914.0,458.0,0.238
993,0500000US05133,Sevier,AR,5133,15686.0,52.1855403705443,6,0.5372561997350025,0.825,563.47681116,,2268.0,507.1,0.265
180,0500000US40021,Cherokee,OK,40021,48098.0,52.18910182488668,6,0.504060010225361,0.9236,595.06997999,6.2782521346,3642.0,515.2,0.228
830,0500000US26131,Ontonagon,MI,26131,5863.0,52.209904286147015,9,0.6006470443998513,0.1269,449.00860973,,972.0,333.1,0.164
483,0500000US35023,Hidalgo,NM,35023,4003.0,52.25496931939472,9,0.6301563766053708,0.9179,549.31293286,,1559.0,320.9,0.218
130,0500000US40015,Caddo,OK,40015,26198.0,52.2732037471095,6,0.5275051989056583,0.8705,742.70460162,12.081060016,3659.0,462.5,0.242
452,0500000US47069,Hardeman,TN,47069,25529.0,52.275414093749916,6,0.5137122224384185,0.8871,640.71988537,,3371.0,484.3,0.256
615,0500000US47097,Lauderdale,TN,47097,24793.0,52.27873506255919,6,0.5090171828584367,0.9246,627.98635691,9.9290780142,3423.0,585.3,0.258
237,0500000US37047,Columbus,NC,37047,49885.0,52.31192694204434,6,0.4979018108451771,0.937,691.16037744,9.7967180994,4496.0,446.0,0.206
811,0500000US21181,Nicholas,KY,21181,7805.0,52.334867134110276,8,0.5508168954218052,0.4111,591.09820805,,1635.0,432.4,0.247
508,0500000US22045,Iberia,LA,22045,68327.0,52.43770244852283,4,0.4641055704988728,0.936,580.26500127,8.4882189375,2827.0,556.4,0.218
622,0500000US40079,Le Flore,OK,40079,48907.0,52.449478944323644,6,0.5114052398875959,0.924,643.50991743,7.3027090695,4244.0,588.7,0.24
1104,0500000US13293,Upson,GA,13293,28086.0,52.449594711887116,6,0.4954885448603646,0.6468,759.55270052,,2703.0,561.5,0.213
111,0500000US54007,Braxton,WV,54007,12185.0,52.580632654435945,8,0.5442441124584885,0.6013,480.30553189,,3471.0,369.0,0.246
422,0500000US21087,Green,KY,21087,11365.0,52.74775056848215,8,0.5459300115982382,0.629,529.65667231,,2762.0,431.9,0.262
85,0500000US08011,Bent,CO,8011,5399.0,52.76266481316543,9,0.6034236677161919,0.8804,597.74400753,,2728.0,372.4,0.214
909,0500000US13235,Pulaski,GA,13235,9984.0,52.76604757930284,8,0.5351289099448024,0.9376,500.1705635,,3921.0,442.5,0.212
467,0500000US40061,Haskell,OK,40061,11641.0,52.86281605526489,8,0.5521764723253245,0.8387,647.78543632,,4459.0,653.7,0.239
225,0500000US47029,Cocke,TN,47029,36879.0,52.8839478195547,6,0.5008610822535364,0.7369,763.03354987,,2948.0,680.3,0.224
256,0500000US40035,Craig,OK,40035,14123.0,52.993785987948286,6,0.5498675599155433,0.9316,578.36283998,,3060.0,617.5,0.232
78,0500000US48025,Bee,TX,48025,30394.0,53.07334880334616,6,0.5182001018504774,0.9166,586.32599574,,2522.0,410.3,0.242
499,0500000US40063,Hughes,OK,40063,13407.0,53.15194077717632,9,0.5545768439546925,0.7945,756.78205148,,2723.0,575.3,0.239
1154,0500000US21231,Wayne,KY,21231,19681.0,53.16074975117024,7,0.5350942582575828,0.6812,591.79186075,,3164.0,396.5,0.259
288,0500000US48115,Dawson,TX,48115,12130.0,53.16370397301042,6,0.5520179735159287,0.9876,610.55521501,,3541.0,405.4,0.289
617,0500000US13175,Laurens,GA,13175,49660.0,53.20686311448895,4,0.5015985636610851,0.9014,699.46256318,10.218300046,2751.0,433.7,0.223
1192,0500000US22127,Winn,LA,22127,13205.0,53.25391528523929,8,0.5471488056888307,0.7401,626.35133644,,5470.0,620.2,0.228
173,0500000US13049,Charlton,GA,13049,12781.0,53.28509504910852,8,0.5615068214376486,0.8855,616.00876512,,4339.0,307.2,0.235
134,0500000US12013,Calhoun,FL,12013,13464.0,53.310558134339104,8,0.5420047634834989,0.8756,533.06805417,,3147.0,389.0,0.215
541,0500000US05069,Jefferson,AR,5069,64246.0,53.380793227641895,4,0.4615861568949195,0.9096,685.11025174,9.6785343934,3648.0,509.1,0.248
358,0500000US53019,Ferry,WA,53019,7448.0,53.421261842141845,8,0.6083150975400977,0.7159,469.88836612,,1297.0,294.3,0.193
393,0500000US28039,George,MS,28039,25206.0,53.43372470646107,8,0.5263107383574279,0.8384,673.79705886,,3576.0,642.6,0.217
1189,0500000US37195,Wilson,NC,37195,78449.0,53.45531915293689,4,0.4513077229947495,0.952,529.19681324,10.61249242,3863.0,388.1,0.205
183,0500000US45025,Chesterfield,SC,45025,43683.0,53.48847510206182,6,0.5045251005650366,0.9462,623.68535483,9.5513748191,3652.0,492.9,0.218
1000,0500000US05135,Sharp,AR,5135,17810.0,53.541990560943894,9,0.542853479701104,0.5838,575.20605741,,2839.0,500.5,0.244
559,0500000US40069,Johnston,OK,40069,10406.0,53.54800164362483,9,0.560951377044054,0.875,663.89493685,,4452.0,483.7,0.223
158,0500000US48067,Cass,TX,48067,28539.0,53.55518618890696,6,0.5178806756239335,0.8619,623.74140707,,2800.0,511.8,0.212
941,0500000US35039,Rio Arriba,NM,35039,40048.0,53.5659979110854,6,0.5499718404834026,0.763,729.97998088,,1374.0,314.1,0.22
365,0500000US01059,Franklin,AL,1059,31932.0,53.58736189491875,6,0.5083454577017336,0.7576,615.71858119,,4590.0,517.0,0.23
800,0500000US48347,Nacogdoches,TX,48347,64862.0,53.628121273057694,5,0.4948266688591988,0.9952,530.05328579,3.8643948709,3507.0,414.9,0.211
644,0500000US12077,Liberty,FL,12077,7603.0,53.63029368706198,8,0.5785985354279525,0.8266,545.33909879,,4524.0,333.3,0.21
446,0500000US45049,Hampton,SC,45049,18113.0,53.69356521488954,8,0.5264063425575733,0.9621,715.20725414,,3487.0,415.1,0.241
834,0500000US29149,Oregon,MO,29149,8732.0,53.79476081289152,9,0.5727237608646467,0.6589,534.03569975,,3426.0,444.9,0.25
291,0500000US12027,DeSoto,FL,12027,35312.0,53.82824666988866,6,0.5041020376017924,0.9981,512.81373958,7.4404761905,3413.0,245.4,0.25
471,0500000US05057,Hempstead,AR,5057,19453.0,53.90176414407739,6,0.525097447694356,0.8998,537.39057148,,3120.0,470.9,0.251
16,0500000US28003,Alcorn,MS,28003,34204.0,53.93370593718802,7,0.4963736940175709,0.8944,601.50086812,10.48714479,4218.0,507.9,0.221
334,0500000US13105,Elbert,GA,13105,19814.0,53.940355943081066,6,0.5154444919035588,0.9224,637.48274722,,3359.0,450.7,0.228
207,0500000US05021,Clay,AR,5021,14265.0,54.11179791047519,9,0.5374830255225428,0.3929,598.71134059,,3282.0,453.6,0.226
380,0500000US05049,Fulton,AR,5049,12382.0,54.151787883965994,9,0.5625650042475552,0.6535,626.94699807,,4670.0,424.9,0.246
435,0500000US47061,Grundy,TN,47061,13783.0,54.15340240842994,8,0.5374099844869547,0.5192,780.72496332,,3011.0,474.0,0.219
1023,0500000US22101,St. Mary,LA,22101,47789.0,54.16706870105173,4,0.4825953400848388,0.9109,591.88038783,5.7191273035,2807.0,495.0,0.238
174,0500000US13055,Chattooga,GA,13055,24936.0,54.22868335639107,6,0.4988559618444295,0.9481,640.86226576,,3326.0,497.0,0.237
1182,0500000US13319,Wilkinson,GA,13319,8681.0,54.23117330855883,8,0.5496839849897963,0.784,749.09395716,,3711.0,523.1,0.232
135,0500000US13037,Calhoun,GA,13037,5469.0,54.26080695856205,8,0.5596236064055856,0.9688,527.57220978,,3300.0,394.8,0.273
946,0500000US21201,Robertson,KY,21201,2229.0,54.357404637177744,8,0.5853693888590585,0.587,747.41037135,,4141.0,470.5,0.231
514,0500000US29093,Iron,MO,29093,9414.0,54.44287660947123,9,0.5652293040922909,0.6074,672.04232674,,3614.0,588.6,0.213
790,0500000US21175,Morgan,KY,21175,14120.0,54.53474520120062,9,0.5382455765887919,0.5918,546.50915904,,4460.0,330.4,0.261
293,0500000US13087,Decatur,GA,13087,28982.0,54.63930016118621,6,0.5111013211578042,0.9679,653.97939289,,3962.0,513.5,0.226
721,0500000US40089,McCurtain,OK,40089,30931.0,54.7228340120988,7,0.5336674816969358,0.8976,805.398832,8.2096621408,4632.0,565.8,0.249
90,0500000US30003,Big Horn,MT,30003,12851.0,54.84939339695883,8,0.5966282632427267,0.7646,963.56167993,15.586034913,4245.0,386.5,0.231
1043,0500000US54089,Summers,WV,54089,11762.0,54.86284057845347,8,0.5450703373285763,0.6752,698.78836477,,3612.0,460.2,0.232
722,0500000US29119,McDonald,MO,29119,23588.0,54.95767432485741,8,0.5258949343881437,0.8899,610.30373141,8.3787180561,3510.0,388.4,0.249
869,0500000US47135,Perry,TN,47135,8685.0,54.99563504663286,9,0.565133623619768,0.4677,597.47717857,,4118.0,470.5,0.232
1078,0500000US28141,Tishomingo,MS,28141,18619.0,55.00944484614406,8,0.5232542269071613,0.7467,685.51148923,,4355.0,666.1,0.225
560,0500000US28067,Jones,MS,28067,66569.0,55.03948449400467,4,0.4782706070213436,0.791,608.13237893,9.6833691977,4345.0,466.8,0.229
196,0500000US26035,Clare,MI,26035,31352.0,55.11491543365503,8,0.5125450232137042,0.693,549.30754679,,2615.0,519.4,0.195
320,0500000US05043,Drew,AR,5043,16911.0,55.22105353868001,7,0.5403928477467825,0.7668,588.65308085,,6916.0,432.1,0.231
264,0500000US01041,Crenshaw,AL,1041,13025.0,55.38951670962666,8,0.5475881232545431,0.685,699.1352016,,3895.0,553.8,0.215
635,0500000US37107,Lenoir,NC,37107,54633.0,55.61301130074207,4,0.4589026167544653,0.9984,643.97081425,11.203226529,4006.0,462.3,0.219
48,0500000US40005,Atoka,OK,40005,14262.0,55.66198457210518,9,0.5589838961371855,0.8556,563.03416003,,6904.0,496.9,0.23
575,0500000US40075,Kiowa,OK,40075,8345.0,55.671364390431364,8,0.5672384078335376,0.741,677.25739471,,3751.0,468.2,0.225
614,0500000US28075,Lauderdale,MS,28075,70904.0,55.82791306334087,5,0.4772678598579315,0.959,645.80973222,10.172626387,3596.0,550.0,0.238
914,0500000US12107,Putnam,FL,12107,74731.0,55.844439109535024,4,0.4691553442373345,0.9835,665.94976122,9.3377139893,4876.0,331.6,0.229
36,0500000US13001,Appling,GA,13001,18428.0,55.94462645058831,7,0.537050464863063,0.9122,625.5822139,,2899.0,417.5,0.238
152,0500000US29035,Carter,MO,29035,5268.0,56.02481065229876,9,0.5903354281912424,0.4823,620.92143868,,3351.0,476.3,0.209
94,0500000US37017,Bladen,NC,37017,29446.0,56.03197170167892,8,0.5172186820123446,0.8326,658.89063426,8.6776859504,3592.0,390.4,0.2
311,0500000US13091,Dodge,GA,13091,19802.0,56.0755336824758,7,0.5251842663747175,0.8559,667.1865222,,2894.0,411.0,0.22
806,0500000US29143,New Madrid,MO,29143,15695.0,56.0887241646717,9,0.5400489278010915,0.7891,701.46168679,,3943.0,529.2,0.241
305,0500000US51051,Dickenson,VA,51051,13725.0,56.09110236788835,9,0.5296903585610246,0.4629,669.47621462,,4260.0,443.1,0.217
451,0500000US12049,Hardee,FL,12049,25645.0,56.096904611980236,6,0.5131458763195871,0.993,526.50604427,,3132.0,296.9,0.257
362,0500000US21071,Floyd,KY,21071,34978.0,56.127174216615906,7,0.4975752917478636,0.7073,823.91332227,8.3752093802,6852.0,551.2,0.272
1111,0500000US37181,Vance,NC,37181,42138.0,56.12799753872526,6,0.4675174113671617,0.9672,642.82372969,8.2708710261,3159.0,403.4,0.209
897,0500000US17151,Pope,IL,17151,3770.0,56.19489878209944,8,0.5914715334673272,0.3277,482.92418402,,2691.0,329.7,0.176
172,0500000US51037,Charlotte,VA,51037,11475.0,56.321440054637016,8,0.5425927530440696,0.7436,596.02549857,,3476.0,380.6,0.202
433,0500000US28043,Grenada,MS,28043,21088.0,56.36185721118616,7,0.5234248169349867,0.8492,727.67911343,,2880.0,520.1,0.238
340,0500000US13107,Emanuel,GA,13107,22929.0,56.383874075256976,7,0.5309560253238802,0.9494,705.76935536,,4445.0,595.2,0.238
475,0500000US12051,Hendry,FL,12051,41339.0,56.478282395551474,4,0.516973240691851,0.9946,502.97566434,6.9790628116,3190.0,343.1,0.263
401,0500000US12043,Glades,FL,12043,12454.0,56.67206592427292,8,0.5617799208557064,0.9058,456.94617338,,3867.0,253.7,0.227
950,0500000US38079,Rolette,ND,38079,11933.0,56.88887387500326,9,0.5751784996802072,0.8934,827.59430639,,5477.0,623.6,0.251
323,0500000US29069,Dunklin,MO,29069,27406.0,57.05790539749943,7,0.5037022734357113,0.9707,781.20051326,,4172.0,596.5,0.252
658,0500000US48297,Live Oak,TX,48297,11428.0,57.059076084048854,8,0.5652965550834207,0.9039,455.64213606,,1853.0,389.1,0.243
750,0500000US48331,Milam,TX,48331,25628.0,57.118328456791346,6,0.5312042059024848,0.798,514.0577411,,4101.0,350.9,0.202
689,0500000US01091,Marengo,AL,1091,18745.0,57.125845279797105,6,0.5419223589089391,0.6691,684.01186163,,3688.0,476.0,0.239
613,0500000US40077,Latimer,OK,40077,9630.0,57.198562523012,9,0.5640464686094231,0.8396,562.19009259,,1628.0,525.7,0.237
480,0500000US37091,Hertford,NC,37091,20875.0,57.276720818934336,8,0.5102804598472671,0.9427,555.34164729,13.342228152,3689.0,355.6,0.219
1107,0500000US05141,Van Buren,AR,5141,16102.0,57.61321423733794,8,0.5472461658167711,0.7763,517.80412762,,2510.0,364.8,0.23
791,0500000US29141,Morgan,MO,29141,21785.0,57.64920720763925,8,0.537096557701763,0.8657,509.82880755,,2801.0,399.5,0.219
136,0500000US28013,Calhoun,MS,28013,12781.0,57.66120628836276,9,0.552866236800952,0.8988,663.5613383,,2043.0,497.5,0.252
525,0500000US05067,Jackson,AR,5067,16624.0,57.6953600863779,6,0.5338579047735998,0.7101,642.32168,,6142.0,472.3,0.253
1180,0500000US13315,Wilcox,GA,13315,8761.0,57.70216778306042,9,0.5564879007533663,0.8212,747.25977276,,5430.0,466.9,0.241
1156,0500000US29223,Wayne,MO,29223,10792.0,57.70354084213768,9,0.5643204172381,0.6675,570.03177369,,3427.0,474.5,0.235
877,0500000US21195,Pike,KY,21195,56286.0,57.832623023889276,7,0.495564246472971,0.7506,751.80060846,6.9745069745,4956.0,486.0,0.265
810,0500000US28101,Newton,MS,28101,21029.0,57.894352582731464,8,0.5268885734311053,0.6793,664.34185306,10.442565888,3640.0,485.1,0.24
315,0500000US13093,Dooly,GA,13093,10572.0,57.924115779078875,8,0.5401496020743598,0.9313,567.52036772,,3831.0,449.4,0.24
539,0500000US48241,Jasper,TX,48241,32484.0,57.95460662250527,6,0.5206276423405886,0.8737,639.48053468,,3380.0,526.4,0.231
678,0500000US12079,Madison,FL,12079,18198.0,58.0835440610604,8,0.5363921770337752,0.8638,577.32689943,,3104.0,384.9,0.25
1127,0500000US13299,Ware,GA,13299,35614.0,58.16987705500314,5,0.5176124558378993,0.9596,726.18007229,7.4349442379,3045.0,502.0,0.233
258,0500000US18025,Crawford,IN,18025,10536.0,58.19640040970818,8,0.5417318263572537,0.3124,552.84210706,,2367.0,383.7,0.211
47,0500000US13003,Atkinson,GA,13003,8183.0,58.291885270645864,9,0.566467518978488,0.8444,713.85866731,,4945.0,477.3,0.285
224,0500000US40029,Coal,OK,40029,5313.0,58.29659814504915,9,0.5837277195607173,0.8358,667.21450051,,9353.0,627.9,0.245
757,0500000US05093,Mississippi,AR,5093,38896.0,58.42833896029116,4,0.4959600015397105,0.9335,837.61621088,9.724857685,4226.0,624.0,0.259
970,0500000US49037,San Juan,UT,49037,14359.0,58.43396177170938,9,0.6237371274115644,0.9567,554.18665583,,2118.0,259.6,0.21
1128,0500000US13301,Warren,GA,13301,5155.0,58.566530944255526,8,0.5594738124943162,0.8123,656.43558517,,2748.0,466.4,0.257
155,0500000US21045,Casey,KY,21045,15920.0,58.681845581039774,9,0.5389576253207811,0.8361,568.44291376,,6484.0,308.2,0.281
1088,0500000US48455,Trinity,TX,48455,13996.0,58.68455657897099,8,0.5573777773426178,0.9185,612.04161641,,3353.0,452.8,0.211
542,0500000US13163,Jefferson,GA,13163,15314.0,58.74984372509899,8,0.5314149050484573,0.9583,739.94726122,,3043.0,497.6,0.246
985,0500000US47151,Scott,TN,47151,22035.0,58.793709582870626,8,0.526659773179168,0.7388,676.90319689,,3028.0,585.0,0.239
775,0500000US05097,Montgomery,AR,5097,8556.0,58.8659316652821,8,0.5725864917511823,0.5765,591.6725952,,2459.0,460.2,0.229
344,0500000US01053,Escambia,AL,1053,36666.0,58.96361603993654,6,0.5092522373689224,0.8473,700.10617582,9.765625,4624.0,522.5,0.255
873,0500000US47137,Pickett,TN,47137,5107.0,58.98160582475538,9,0.576170596113627,0.3283,478.50656883,,4364.0,385.8,0.223
734,0500000US39105,Meigs,OH,39105,21969.0,58.99719215023599,8,0.5157282817032263,0.5848,563.8197733,,2620.0,413.3,0.213
695,0500000US28091,Marion,MS,28091,24050.0,59.03212441178961,6,0.5147840282318862,0.8928,712.9561248,11.770475723,3870.0,486.2,0.259
943,0500000US29181,Ripley,MO,29181,10703.0,59.150754215618385,9,0.5530885705963211,0.476,808.2689183,,2557.0,456.2,0.245
379,0500000US48163,Frio,TX,48163,17815.0,59.172531920904056,6,0.5519765098720022,0.9698,596.34283769,,3510.0,396.7,0.29
254,0500000US28031,Covington,MS,28031,18098.0,59.189297774761386,8,0.5231356814719308,0.7674,725.93551484,11.824324324,4366.0,573.6,0.229
1001,0500000US48419,Shelby,TX,48419,24008.0,59.19531954533925,7,0.5296760876942928,0.8778,614.77149422,,3866.0,425.0,0.236
804,0500000US28099,Neshoba,MS,28099,28673.0,59.27118632718012,7,0.5184242047527782,0.9402,894.83370516,10.237780713,3871.0,629.0,0.264
645,0500000US05079,Lincoln,AR,5079,12916.0,59.34357963842318,9,0.5404177116027127,0.5864,589.80431652,,5748.0,510.8,0.244
400,0500000US30035,Glacier,MT,30035,13681.0,59.49082347122966,9,0.5934912339337644,0.9752,830.81890907,,2284.0,315.4,0.244
759,0500000US13205,Mitchell,GA,13205,21116.0,59.66781167014671,6,0.5133456094504434,0.9914,634.30308011,,3929.0,389.4,0.253
523,0500000US05065,Izard,AR,5065,14048.0,59.695033168762635,9,0.558101489677136,0.671,518.51592466,,3100.0,471.9,0.225
972,0500000US35047,San Miguel,NM,35047,26953.0,59.71526274824718,6,0.5608138156836011,0.9854,526.79811292,,1903.0,245.2,0.216
537,0500000US22049,Jackson,LA,22049,14839.0,59.738787355455614,6,0.5361357631977505,0.8301,577.08112354,,4343.0,502.6,0.221
1055,0500000US13265,Taliaferro,GA,13265,1600.0,59.83412124821047,8,0.5988816690851444,0.692,616.42238307,,1500.0,388.4,0.242
1046,0500000US13261,Sumter,GA,13261,28877.0,59.843053837539784,6,0.4995018869625017,0.9631,617.3528868,,2363.0,409.4,0.228
