"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"0500000US37023","Burke County, North Carolina","35873","506","29741","744","46","37","29695","745","26960","732","4255","423","23878","740","2374","386","2532","368","167","93","15","17","865","277","5267","604",
"0500000US37025","Cabarrus County, North Carolina","80370","1094","73427","1341","73","51","73354","1334","64797","1495","7950","776","62158","1440","6459","784","5130","725","1393","470","126","98","1595","519","5348","834",
"0500000US37027","Caldwell County, North Carolina","32766","534","27909","660","6","8","27903","660","25427","690","5323","651","21139","909","2195","383","1777","292","223","168","8","11","565","206","4292","524",
"0500000US37029","Camden County, North Carolina","3948","143","3641","187","0","21","3641","187","3403","223","354","146","2848","231","154","91","513","179","78","61","0","21","69","61","238","110",
"0500000US37031","Carteret County, North Carolina","31198","604","28766","627","58","30","28708","631","26903","669","2947","388","24848","681","1622","241","1861","292","79","39","8","16","837","219","1595","234",
"0500000US37033","Caswell County, North Carolina","8677","323","6927","368","22","28","6905","365","6082","390","1206","224","4635","390","527","152","1220","238","168","90","29","31","299","149","1451","259",
"0500000US37035","Catawba County, North Carolina","65201","580","57119","793","80","73","57039","809","53272","945","7587","740","47686","1174","3305","523","3307","456","201","133","49","58","1429","345","6653","628",
"0500000US37037","Chatham County, North Carolina","32253","379","28004","618","48","40","27956","618","25992","620","2952","413","23016","702","1610","275","2559","395","138","94","81","81","1684","346","2565","433",
"0500000US37039","Cherokee County, North Carolina","13042","396","10805","409","83","82","10722","395","9367","419","1154","232","7891","431","864","203","2037","251","441","140","0","25","300","106","1937","320",
"0500000US37041","Chowan County, North Carolina","5989","253","5013","358","24","27","4989","361","4509","367","995","242","3580","343","306","134","504","207","165","130","0","21","325","153","651","224",
"0500000US37043","Clay County, North Carolina","5041","275","3995","301","9","17","3986","301","3585","315","236","149","3093","312","302","131","619","176","66","52","21","32","54","46","992","280",
"0500000US37045","Cleveland County, North Carolina","37218","633","30075","901","16","18","30059","905","27302","948","4320","562","23955","911","2370","450","2577","418","187","86","24","38","1368","340","5775","587",
"0500000US37047","Columbus County, North Carolina","19227","415","15489","480","62","45","15427","479","13923","535","3748","359","10996","537","1362","304","1206","262","98","73","0","32","591","196","3147","383",
"0500000US37049","Craven County, North Carolina","41472","606","34710","895","56","39","34654","895","32649","885","3142","391","30312","1061","1843","293","1995","332","49","40","15","24","535","152","6227","687",
"0500000US37051","Cumberland County, North Carolina","128118","643","115025","942","114","59","114911","950","105770","1054","11610","745","100486","1091","7918","690","6184","526","458","126","100","71","2924","455","10169","635",
"0500000US37053","Currituck County, North Carolina","11497","281","10527","380","19","21","10508","386","9907","418","883","202","9105","431","471","142","988","202","57","57","0","25","273","181","697","186",
"0500000US37055","Dare County, North Carolina","16483","769","15324","736","15","24","15309","735","14179","742","901","203","14026","750","1123","292","829","193","0","29","0","29","649","220","510","150",
"0500000US37057","Davidson County, North Carolina","68512","656","59773","894","76","72","59697","900","55332","1010","6779","671","51323","1152","3609","447","3314","506","366","248","8","13","1446","430","7293","606",
"0500000US37059","Davie County, North Carolina","16873","393","15525","492","58","54","15467","495","14001","472","1920","287","13247","545","1403","318","719","181","0","29","0","29","221","89","1127","250",
"0500000US37061","Duplin County, North Carolina","20096","420","15903","566","55","54","15848","571","14202","641","2883","449","11542","666","1367","330","2252","372","177","103","35","35","288","103","3905","478",
"0500000US37063","Durham County, North Carolina","138502","984","128586","1566","24","29","128562","1562","120586","1695","12310","1248","113444","2012","7391","801","6792","764","197","110","4","7","3176","617","6740","835",
"0500000US37065","Edgecombe County, North Carolina","19533","400","15168","506","16","20","15152","506","14041","534","2420","432","12016","630","948","225","1294","263","129","88","0","29","452","152","3913","484",
"0500000US37067","Forsyth County, North Carolina","155743","1119","139115","1401","205","131","138910","1417","122675","1737","16684","1064","117693","1642","14333","1088","8013","730","426","168","573","319","4244","566","12384","837",
"0500000US37069","Franklin County, North Carolina","27442","512","24267","665","214","115","24053","672","21987","708","3310","478","18603","804","1225","248","3006","491","288","152","60","49","318","118","2857","455",
"0500000US37071","Gaston County, North Carolina","92287","692","80621","1057","167","86","80454","1055","74747","1035","9732","646","67707","1179","4980","529","5403","579","397","139","38","30","2186","406","9480","718",
"0500000US37073","Gates County, North Carolina","4219","176","3138","232","4","10","3134","233","2681","244","421","135","2519","236","405","127","275","112","0","21","0","21","235","130","846","184",
"0500000US37075","Graham County, North Carolina","3312","218","2672","237","0","19","2672","237","2092","256","303","111","1793","215","354","128","797","208","201","106","0","19","84","55","556","165",
"0500000US37077","Granville County, North Carolina","22176","484","19735","554","47","64","19688","550","17239","616","2523","372","15715","604","1697","347","3341","444","314","177","0","32","482","192","1959","306",
"0500000US37079","Greene County, North Carolina","6831","230","5521","293","27","27","5494","300","5162","275","1474","243","3109","290","204","103","884","200","84","66","24","29","177","97","1133","200",
"0500000US37081","Guilford County, North Carolina","215807","1189","192840","1791","97","73","192743","1802","180346","1807","21172","1306","167069","1785","10809","839","12104","918","532","163","119","77","6050","740","16917","1234",
"0500000US37083","Halifax County, North Carolina","20269","496","14300","564","66","58","14234","567","12698","634","1698","295","11669","507","1269","262","1370","221","109","52","85","75","1070","266","4899","441",
"0500000US37085","Harnett County, North Carolina","48639","502","40717","732","105","75","40612","741","35899","894","4797","502","33674","803","4205","442","3405","341","197","76","47","41","3194","397","4728","534",
"0500000US37087","Haywood County, North Carolina","26772","550","22254","680","55","38","22199","678","20300","689","3745","506","16680","702","1689","301","2080","323","107","71","12","17","747","283","3771","559",
"0500000US37089","Henderson County, North Carolina","50423","624","44453","808","82","55","44371","808","40968","821","5100","562","36616","929","2730","383","4601","566","366","131","66","58","1222","326","4748","579",
"0500000US37091","Hertford County, North Carolina","8329","224","6625","278","2","3","6623","278","5858","290","1087","194","4832","268","692","155","924","181","52","30","7","8","158","67","1546","212",
"0500000US37093","Hoke County, North Carolina","18763","262","16687","348","94","77","16593","356","15411","396","1827","259","14256","376","990","198","1239","229","98","72","27","42","387","110","1689","260",
"0500000US37095","Hyde County, North Carolina","2115","280","1457","221","0","14","1457","221","1347","216","243","125","953","171","8","14","350","146","49","70","17","29","72","63","586","196",
"0500000US37097","Iredell County, North Carolina","73913","648","68544","771","93","57","68451","774","62824","974","7624","686","58309","1010","5103","522","4502","504","293","122","15","16","1171","296","4198","447",
"0500000US37099","Jackson County, North Carolina","18164","640","13927","585","34","32","13893","590","12850","607","2369","419","9392","691","633","199","2196","346","320","145","39","35","1343","344","2894","516",
"0500000US37101","Johnston County, North Carolina","82293","726","70979","1094","66","39","70913","1099","66603","1207","10114","907","58122","1396","3786","609","4892","696","244","89","25","35","1834","438","9480","788",
"0500000US37103","Jones County, North Carolina","3915","127","3008","195","25","27","2983","201","2716","197","392","103","2278","198","151","77","445","115","46","36","0","19","47","36","860","160",
"0500000US37105","Lee County, North Carolina","24659","389","18784","655","35","33","18749","659","17823","658","1597","292","16544","630","842","196","1324","283","44","46","0","32","3550","475","2325","468",
"0500000US37107","Lenoir County, North Carolina","22930","519","18275","644","25","29","18250","641","17142","623","4299","537","12372","646","912","203","2154","400","127","62","65","78","881","277","3774","447",
"0500000US37109","Lincoln County, North Carolina","35681","468","32307","611","36","32","32271","611","30153","633","3295","546","27748","789","1833","333","2389","395","168","111","0","32","548","197","2826","494",
"0500000US37111","McDowell County, North Carolina","18445","450","15374","574","72","59","15302","574","13850","582","3197","497","10556","510","1186","263","1598","264","216","103","0","29","754","312","2317","396",
"0500000US37113","Macon County, North Carolina","18090","659","14680","636","66","48","14614","644","12952","720","2006","372","10563","699","1025","271","2303","368","568","203","0","29","259","130","3151","419",
"0500000US37115","Madison County, North Carolina","8399","306","6893","353","29","44","6864","356","6000","373","892","226","5287","384","676","175","722","172","122","79","0","25","131","93","1375","280",
"0500000US37117","Martin County, North Carolina","9361","323","7626","348","1","4","7625","348","7064","329","1887","306","5178","393","509","150","801","177","51","41","0","25","146","57","1589","300",
"0500000US37119","Mecklenburg County, North Carolina","455494","1674","424474","1910","231","93","424243","1908","389655","2687","36229","1686","378997","2641","30934","1936","19374","1024","918","266","1868","393","7528","696","23492","1225",
"0500000US37121","Mitchell County, North Carolina","6411","313","5160","317","1","3","5159","316","4599","303","864","184","4068","288","457","139","283","92","49","39","0","21","193","121","1058","199",
"0500000US37123","Montgomery County, North Carolina","10075","441","7961","507","35","23","7926","512","6882","508","1358","220","5624","513","672","198","1206","257","314","145","28","32","298","142","1816","303",
"0500000US37125","Moore County, North Carolina","42814","661","38438","809","88","55","38350","811","35236","909","3285","423","33059","869","2660","396","3439","541","283","146","15","24","860","221","3516","554",
"0500000US37127","Nash County, North Carolina","38123","595","31550","749","85","75","31465","761","28920","811","5798","534","23850","779","2245","397","2633","388","217","94","6","10","420","149","6153","601",
"0500000US37129","New Hanover County, North Carolina","102376","1001","94146","1059","90","55","94056","1052","89190","1290","9510","1118","82987","1450","4448","524","4398","600","97","76","45","41","3203","542","5027","620",
"0500000US37131","Northampton County, North Carolina","7597","305","5327","295","25","22","5302","293","4735","323","861","181","3950","262","471","155","663","126","74","52","6","12","341","146","1929","280",
"0500000US37133","Onslow County, North Carolina","72516","972","66864","1384","29","32","66835","1381","58341","1542","6789","806","58203","1476","8167","892","3133","566","146","129","34","56","1378","738","4274","616",
"0500000US37135","Orange County, North Carolina","56456","642","52866","689","42","36","52824","694","50116","685","5203","574","45970","864","2386","327","2972","361","127","66","44","39","1429","234","2161","413",
"0500000US37137","Pamlico County, North Carolina","5228","216","4463","248","4","6","4459","249","3709","245","534","103","3615","241","679","158","450","107","50","33","0","21","93","69","672","142",
"0500000US37139","Pasquotank County, North Carolina","15394","361","13852","427","12","18","13840","431","12816","499","1666","300","11653","490","996","322","1026","279","19","23","9","15","347","211","1195","210",
"0500000US37141","Pender County, North Carolina","24152","477","21276","535","16","17","21260","538","19674","548","2791","333","16808","548","1316","294","2070","337","237","125","16","26","504","232","2372","428",
"0500000US37143","Perquimans County, North Carolina","5580","273","4696","265","2","4","4694","266","4336","272","775","195","3296","286","216","88","767","166","98","58","14","16","131","82","753","187",
"0500000US37145","Person County, North Carolina","16211","384","14220","469","32","33","14188","474","12573","517","2009","327","10904","550","1256","271","1659","335","142","117","106","111","167","128","1824","361",
"0500000US37147","Pitt County, North Carolina","73404","848","64023","1159","121","86","63902","1164","59961","1200","13205","1145","48562","1409","3328","480","2842","384","249","132","187","172","2785","536","6596","791",
"0500000US37149","Polk County, North Carolina","8727","219","7262","328","31","31","7231","325","6226","393","1012","225","5417","336","688","175","1287","229","129","76","24","26","301","105","1164","241",
"0500000US37151","Randolph County, North Carolina","56970","563","49053","791","38","35","49015","789","45405","918","6829","723","40292","1022","3322","533","2386","293","167","84","26","30","2045","427","5872","581",
"0500000US37153","Richmond County, North Carolina","16863","435","14287","579","29","28","14258","581","13205","572","2071","336","11427","648","923","260","1379","275","56","48","12","19","209","101","2367","441",
"0500000US37155","Robeson County, North Carolina","42744","300","31504","513","37","32","31467","516","26016","553","5958","442","23094","632","4790","391","3084","323","403","130","158","70","1453","200","9787","442",
"0500000US37157","Rockingham County, North Carolina","39018","637","32063","862","72","66","31991","864","27794","809","4314","495","26161","978","3589","571","2528","411","271","141","97","68","1013","332","5942","642",
"0500000US37159","Rowan County, North Carolina","57762","637","51351","899","104","66","51247","897","46899","894","6796","620","42565","999","3928","597","3232","509","132","69","6","11","1031","245","5380","687",
"0500000US37161","Rutherford County, North Carolina","26589","473","22024","655","57","39","21967","653","20013","661","4792","458","14553","759","1380","251","3028","396","427","162","62","57","522","192","4043","545",
"0500000US37163","Sampson County, North Carolina","21321","437","17713","581","39","45","17674","580","16759","628","3458","390","12705","571","688","192","2412","406","169","113","8","11","192","74","3416","360",
"0500000US37165","Scotland County, North Carolina","12376","238","10462","310","0","29","10462","310","9873","341","1949","234","7867","322","410","120","872","156","92","48","14","22","185","71","1729","224",
"0500000US37167","Stanly County, North Carolina","24436","447","21350","525","25","25","21325","524","20060","571","3482","363","16995","569","1146","222","1258","270","71","50","3","4","648","253","2438","392",
"0500000US37169","Stokes County, North Carolina","19374","365","16529","514","88","69","16441","525","14216","561","2054","389","13473","507","1823","402","1285","327","96","78","101","96","331","166","2514","392",
"0500000US37171","Surry County, North Carolina","29366","394","24564","461","86","54","24478","463","21502","594","3055","372","20598","513","2610","345","1667","332","150","102","49","57","1476","325","3326","296",
"0500000US37173","Swain County, North Carolina","5837","316","4439","272","15","24","4424","278","4042","282","708","180","2987","317","265","120","728","164","91","60","26","38","161","99","1237","200",
"0500000US37175","Transylvania County, North Carolina","14590","482","12598","598","25","21","12573","598","10945","569","1496","325","10543","567","1494","339","527","139","81","78","24","28","555","223","1437","367",
"0500000US37177","Tyrrell County, North Carolina","1426","152","1062","131","0","14","1062","131","924","140","157","76","676","132","51","29","154","104","70","84","12","19","22","30","342","105",
"0500000US37179","Union County, North Carolina","82231","626","76897","751","105","60","76792","753","72920","887","7240","639","67116","883","3411","480","5577","627","225","94","1","2","879","270","4455","576",
"0500000US37181","Vance County, North Carolina","16081","399","13278","578","107","76","13171","582","11811","607","2196","391","10268","554","950","267","1072","233","169","93","31","39","321","142","2482","465",
"0500000US37183","Wake County, North Carolina","445636","1867","422272","2112","452","198","421820","2102","401852","2382","30210","1774","381384","2993","17863","1100","27973","1618","796","252","251","123","8172","845","15192","1061",
"0500000US37185","Warren County, North Carolina","7930","297","6103","342","37","38","6066","343","5598","322","1093","174","4220","362","349","116","1058","168","44","32","0","21","254","129","1573","244",
"0500000US37187","Washington County, North Carolina","4832","263","3524","299","0","21","3524","299","3218","297","780","237","2418","302","260","128","331","116","46","42","0","21","103","83","1205","240",
"0500000US37189","Watauga County, North Carolina","21187","634","18862","698","2","3","18860","698","17546","661","2082","417","15939","695","1138","281","1116","268","164","82","11","14","830","206","1495","349",
"0500000US37191","Wayne County, North Carolina","46888","589","41617","746","12","15","41605","749","38706","739","5756","614","33864","895","2498","318","2865","450","244","110","25","31","590","207","4681","502",
"0500000US37193","Wilkes County, North Carolina","26975","518","23382","657","83","63","23299","659","19722","664","2219","378","20614","673","3462","483","815","159","74","45","0","32","400","162","3193","471",
"0500000US37195","Wilson County, North Carolina","32860","483","26857","783","2","5","26855","781","23879","837","3530","483","22519","915","2731","374","1580","265","129","80","10","11","1179","395","4824","537",
"0500000US37197","Yadkin County, North Carolina","14893","364","12545","432","65","74","12480","440","11033","477","1658","284","10435","480","1263","281","600","166","31","30","0","29","337","129","2011","283",
"0500000US37199","Yancey County, North Carolina","8188","286","6634","358","42","34","6592","360","5662","351","766","166","5498","348","783","207","465","167","125","88","0","21","216","89","1338","208",
"0500000US38001","Adams County, North Dakota","1019","73","813","77","0","10","813","77","655","77","58","32","721","73","138","59","69","24","5","7","0","10","80","44","126","41",
"0500000US38003","Barnes County, North Dakota","4852","154","3941","202","1","4","3940","202","3411","213","641","149","3175","200","500","146","173","57","18","21","0","16","163","88","748","163",
"0500000US38005","Benson County, North Dakota","1922","91","1572","95","0","15","1572","95","1030","89","164","45","1391","102","510","80","68","28","0","15","0","15","36","18","314","57",
"0500000US38007","Billings County, North Dakota","372","54","295","55","0","10","295","55","270","55","49","22","210","57","13","12","43","18","3","3","0","10","44","30","33","14",
"0500000US38009","Bottineau County, North Dakota","2695","142","2459","149","0","15","2459","149","2141","154","175","59","2249","152","291","80","163","55","19","21","0","15","43","29","193","54",
"0500000US38011","Bowman County, North Dakota","1237","71","1106","82","0","10","1106","82","955","91","114","39","937","73","141","49","80","35","0","10","0","10","31","26","100","43",
"0500000US38013","Burke County, North Dakota","931","67","853","63","0","10","853","63","770","67","106","35","721","55","77","30","94","36","6","6","0","10","25","19","53","21",
"0500000US38015","Burleigh County, North Dakota","40361","473","35854","565","64","50","35790","574","33186","638","3742","420","31635","648","2463","482","1216","236","31","31","0","24","1104","277","3403","497",
"0500000US38017","Cass County, North Dakota","81668","715","72913","1096","124","82","72789","1091","68636","1079","8729","948","61983","1355","3795","547","4255","497","157","107","34","33","4649","574","4106","691",
"0500000US38019","Cavalier County, North Dakota","1539","97","1297","90","7","10","1290","90","1206","93","72","30","1190","90","63","30","78","37","4","7","0","10","53","31","189","59",
"0500000US38021","Dickey County, North Dakota","1953","100","1595","115","0","10","1595","115","1363","123","160","52","1398","110","223","67","55","27","0","10","0","10","97","49","261","69",
"0500000US38023","Divide County, North Dakota","935","68","851","73","1","3","850","74","768","78","80","37","739","86","48","35","50","24","9","9","0","10","7","11","77","43",
"0500000US38025","Dunn County, North Dakota","1513","89","1310","91","0","10","1310","91","1162","102","85","37","1200","97","148","56","56","24","0","10","0","10","84","34","119","43",
"0500000US38027","Eddy County, North Dakota","1142","72","973","84","0","10","973","84","841","78","79","29","865","86","128","50","32","18","0","10","0","10","13","10","156","52",
"0500000US38029","Emmons County, North Dakota","1516","82","1171","97","6","7","1165","96","903","92","186","43","946","93","241","62","66","22","17","14","0","10","59","31","286","60",
"0500000US38031","Foster County, North Dakota","1515","87","1363","97","0","10","1363","97","1081","96","77","41","1284","108","282","78","56","30","0","10","0","10","14","13","138","48",
"0500000US38033","Golden Valley County, North Dakota","663","57","565","54","0","10","565","54","532","55","94","31","426","57","33","19","73","28","0","10","0","10","43","25","55","28",
"0500000US38035","Grand Forks County, North Dakota","31045","387","27182","563","5","6","27177","563","25149","613","2948","400","23200","651","1802","431","1687","242","188","108","3","4","1860","367","2003","361",
"0500000US38037","Grant County, North Dakota","1072","60","868","56","8","6","860","57","705","60","88","31","728","65","133","40","96","32","19","14","0","10","9","9","195","42",
"0500000US38039","Griggs County, North Dakota","946","72","801","71","0","10","801","71","719","68","134","37","629","71","75","30","34","16","5","5","0","10","39","22","106","35",
"0500000US38041","Hettinger County, North Dakota","1107","51","922","63","7","7","915","62","773","70","83","41","816","57","123","43","60","30","0","10","0","10","39","27","146","46",
"0500000US38043","Kidder County, North Dakota","1129","67","838","76","5","5","833","76","727","68","75","26","724","73","64","26","70","29","2","3","0","10","58","37","233","65",
"0500000US38045","LaMoure County, North Dakota","1712","80","1496","81","7","6","1489","83","1199","96","149","47","1289","75","280","81","86","27","5","5","0","10","27","14","189","52",
"0500000US38047","Logan County, North Dakota","773","62","617","58","1","2","616","58","516","51","59","24","539","59","95","34","55","26","1","3","0","10","8","6","148","38",
"0500000US38049","McHenry County, North Dakota","2265","104","1845","103","2","2","1843","103","1650","108","189","50","1616","97","183","54","67","21","4","4","0","15","116","56","304","67",
"0500000US38051","McIntosh County, North Dakota","1191","72","959","72","4","5","955","72","768","74","121","39","813","69","177","45","48","19","6","5","0","10","17","11","215","48",
"0500000US38053","McKenzie County, North Dakota","5910","252","5065","265","5","8","5060","266","4567","276","684","212","4148","321","409","215","540","147","28","15","0","16","401","227","444","134",
"0500000US38055","McLean County, North Dakota","4261","151","3587","156","1","2","3586","156","3267","165","623","122","2871","152","276","59","211","54","14","13","0","15","306","79","368","76",
"0500000US38057","Mercer County, North Dakota","3594","173","3178","201","6","9","3172","200","2920","214","173","81","2960","202","243","73","154","67","0","15","0","15","67","67","349","109",
"0500000US38059","Morton County, North Dakota","13529","407","12138","502","17","15","12121","502","11084","483","1329","292","10428","501","950","200","867","258","14","20","47","56","349","128","1042","252",
"0500000US38061","Mountrail County, North Dakota","3839","142","3320","147","8","11","3312","148","2992","169","576","145","2631","208","286","103","202","69","0","15","0","15","185","88","334","79",
"0500000US38063","Nelson County, North Dakota","1295","89","1029","95","1","2","1028","95","853","97","111","38","890","100","169","40","57","22","0","10","0","10","83","39","183","59",
"0500000US38065","Oliver County, North Dakota","727","65","629","67","6","7","623","67","568","68","56","26","531","71","39","18","109","64","5","6","0","10","14","12","84","39",
"0500000US38067","Pembina County, North Dakota","2959","106","2506","102","6","6","2500","102","2277","94","238","52","2203","106","189","47","121","32","14","11","0","15","16","14","437","83",
"0500000US38069","Pierce County, North Dakota","1840","104","1632","111","0","10","1632","111","1430","115","218","92","1389","128","188","66","65","37","5","6","0","10","41","31","167","58",
"0500000US38071","Ramsey County, North Dakota","5185","179","4251","257","3","5","4248","257","3617","278","422","127","3744","244","619","163","162","86","3","4","0","16","306","141","628","187",
"0500000US38073","Ransom County, North Dakota","2305","72","1964","93","10","8","1954","93","1761","110","167","52","1732","93","188","66","191","60","4","6","0","15","85","40","256","58",
"0500000US38075","Renville County, North Dakota","922","63","859","58","2","3","857","58","737","63","87","25","720","65","118","40","89","30","1","3","0","10","25","16","38","18",
"0500000US38077","Richland County, North Dakota","6764","155","5995","175","9","7","5986","174","5534","181","706","138","4993","200","412","88","418","70","14","13","1","3","151","68","618","130",
"0500000US38079","Rolette County, North Dakota","3686","122","3189","148","2","3","3187","148","2783","155","96","46","3037","154","382","87","91","38","22","27","0","16","72","39","425","90",
"0500000US38081","Sargent County, North Dakota","1734","68","1516","67","2","3","1514","67","1369","70","166","41","1307","75","137","42","94","28","1","2","3","4","54","18","164","35",
"0500000US38083","Sheridan County, North Dakota","676","49","569","51","4","5","565","52","476","50","63","21","462","51","73","35","65","18","6","5","0","10","44","26","63","21",
"0500000US38085","Sioux County, North Dakota","1067","38","811","65","0","10","811","65","656","64","89","27","705","66","128","34","79","26","11","7","0","10","26","23","230","54",
"0500000US38087","Slope County, North Dakota","340","47","271","42","0","10","271","42","227","40","43","24","216","38","43","20","26","13","0","10","0","10","7","7","62","24",
"0500000US38089","Stark County, North Dakota","13217","399","11706","461","18","17","11688","459","10789","473","1542","350","9802","477","830","209","903","240","16","21","0","22","358","135","1153","255",
"0500000US38091","Steele County, North Dakota","731","68","556","58","0","10","556","58","490","60","101","42","393","59","45","26","76","25","2","3","14","15","31","22","144","41",
"0500000US38093","Stutsman County, North Dakota","9295","269","7969","376","7","12","7962","375","6793","412","776","201","6951","394","1113","290","420","132","21","16","0","19","160","87","1166","271",
"0500000US38095","Towner County, North Dakota","958","70","805","68","4","6","801","68","730","78","64","34","726","72","67","31","34","23","0","10","0","10","11","10","142","49",
"0500000US38097","Traill County, North Dakota","3316","88","2698","150","6","7","2692","148","2373","141","361","62","2189","141","275","68","190","58","18","20","0","15","92","43","526","132",
"0500000US38099","Walsh County, North Dakota","4450","107","3679","146","1","2","3678","146","3432","153","439","101","3040","189","218","56","355","109","16","14","0","16","95","49","676","124",
"0500000US38101","Ward County, North Dakota","28290","570","25437","646","85","69","25352","657","23950","736","2112","449","22845","804","1340","303","1373","303","36","31","19","21","1190","289","1663","339",
"0500000US38103","Wells County, North Dakota","1808","103","1472","102","5","6","1467","101","1359","105","263","76","1166","98","103","41","74","32","5","8","0","10","145","65","191","55",
"0500000US38105","Williams County, North Dakota","15308","824","13646","795","34","41","13612","790","12777","825","1971","535","11355","882","677","283","908","276","25","32","0","22","673","338","989","246",
"0500000US39001","Adams County, Ohio","10230","353","8454","368","12","25","8442","370","6929","343","1657","257","5036","382","924","206","1750","303","483","232","49","57","210","84","1566","250",
"0500000US39003","Allen County, Ohio","40928","449","36029","657","57","50","35972","656","32972","679","4052","382","30096","643","2531","331","2786","435","267","174","49","45","872","230","4027","456",
"0500000US39005","Ashland County, Ohio","20654","279","17857","430","54","29","17803","433","16237","466","2944","440","13930","545","1352","261","1113","223","87","53","29","28","516","174","2281","337",
"0500000US39007","Ashtabula County, Ohio","38959","533","33534","620","125","63","33409","623","29279","713","4851","402","26815","724","3675","425","2499","367","196","87","6","11","1115","251","4310","386",
"0500000US39009","Athens County, Ohio","22722","426","19373","670","28","26","19345","671","17129","608","3456","419","14426","720","1848","360","2123","318","267","137","13","20","1357","421","1992","316",
"0500000US39011","Auglaize County, Ohio","18951","225","16658","411","53","38","16605","415","15524","436","1953","278","13860","499","1034","163","842","128","21","28","0","27","364","120","1929","340",
"0500000US39013","Belmont County, Ohio","26450","485","22277","583","108","67","22169","582","18609","585","3807","385","16716","567","3057","294","1861","234","409","131","31","30","489","120","3684","427",
"0500000US39015","Brown County, Ohio","17145","280","14225","455","57","44","14168","460","12785","554","2750","451","9940","536","1050","221","1573","253","257","110","0","27","307","146","2613","403",
"0500000US39017","Butler County, Ohio","145232","795","132491","1083","111","58","132380","1079","124023","1260","12970","926","115472","1377","7600","672","7317","786","362","174","124","102","2934","355","9807","847",
"0500000US39019","Carroll County, Ohio","11476","290","9001","415","76","53","8925","416","7489","417","1832","277","6007","427","1154","256","1076","236","253","120","0","24","425","187","2050","311",
"0500000US39021","Champaign County, Ohio","15512","310","13748","347","58","47","13690","358","12325","408","1428","241","10946","465","1166","268","1414","216","117","73","41","27","318","110","1446","218",
"0500000US39023","Clark County, Ohio","55325","545","49629","648","86","52","49543","645","45509","763","6761","467","40823","790","3545","438","3008","342","230","84","52","39","1193","223","4503","494",
"0500000US39025","Clermont County, Ohio","84334","507","77632","696","163","109","77469","702","71773","846","7486","610","68267","880","5148","555","4016","465","341","116","23","26","1293","303","5409","505",
"0500000US39027","Clinton County, Ohio","16534","276","14486","357","96","72","14390","366","13331","387","2728","362","10619","501","820","212","1395","232","170","83","10","12","365","131","1683","270",
"0500000US39029","Columbiana County, Ohio","41375","550","35461","671","74","51","35387","666","31896","769","5904","584","25433","932","2451","302","4255","537","775","335","105","82","1264","257","4650","445",
"0500000US39031","Coshocton County, Ohio","14860","304","11973","413","38","50","11935","421","10548","401","2011","292","8651","459","1048","203","1607","242","247","93","2","3","299","104","2588","307",
"0500000US39033","Crawford County, Ohio","18120","359","16004","416","82","41","15922","414","14196","471","2517","360","12000","562","1352","234","1744","242","239","110","22","27","437","153","1679","220",
"0500000US39035","Cuyahoga County, Ohio","554173","1923","484645","2691","948","193","483697","2667","437609","2935","59073","2111","408208","2932","41096","1418","30658","1573","2401","389","423","147","14685","1013","54843","2116",
